id,text,humor_rating
5683,"I told my neighbour Mohammed that I found a large arachnid in my bath. ""What's that?"" he said... ""It's a big white thing we wash our bodies in."" I said.",1.6
3327,My psychiatrist says I have revenge issues. I'll show him.,2.89
4240,My girlfriend found lipstick in my jacket pocket. I told her straight up I was cheating. There's no way that I was going to confess that I sell Avon,3.1
6997,How bad must the rest of the sperm be if a Down Syndrome wins the race.,1.63
545,"There are very few things in life I get offended about, but getting a call from a private number is certainly one of them.",1.2
6507,"Every morning at breakfast, I tell my family that I'm going for a jog, and then I don't. It's my longest running joke of the year.",2.95
5823,The guy who created cough drops died last week. There'll be no coffin at his funeral.,2.9
4825,"I said to my wife ""When I die,"" I'd like to die having sex"" She replied: ""At least it'll be quick.""",3.15
424,"Fitness experts say you build more muscle on rest days than you do on workout days, which is good because that's pretty much all I do.",2.7
3920,What tea do rich people buy? Property.,2.35
2064,"My wife is getting rid of all the clutter. If you see the kids and me standing out by the street, it means we didn't make the cut this year.",3.2
2868,"I asked my Indian father for a PS3 He said ""No beta, it's pronounced PH.D.""",2.35
5698,Where are average things manufactured? The satisfactory.,2.16
433,I had surgery to change myself from Asian to Caucasian. It was a real eye opening experience haha,1.9
1125,Where did I take my pet Cow on Valentines Day? To the Moooovies rofl,2.15
1216,"What question would confuse a transsexual who used to be a woman? ""Have you ever been abroad?""",1.9
392,My Christian friend told me he doesn't believe in gay marriage. He said there should be no such thing as a happy marriage.,2.39
511,"How do you know if a black woman is pregnant? Stick a banana up her cooter, if it comes out half eaten, you've got a monkey on the way!",1.22
760,"I told my chef wife that if she were to leave me... please leave me one of your incredible cupcakes. She replied...""I won't dessert you.""",2.5
3299,What has a 10 foot neck four legs and loves money. A Jewraffe,2.15
1568,I don't think enough women know what day is International Women's Day. I guess they don't put enough posters up in the kitchens.,2.1
7463,Why did the mathematician ignore the tan lady on the beach? He was too concerned with the tan gent.,2.7
1319,"What do ISIS want for Christmas? Turkey, apparently.",2.5
6655,What was Spiderman's major in college? Web Design corny,2.75
3110,"I pointed the gun in my wife's face I said, 'Any last words?' Two months later, I shot her.",2.2
7360,"I just read a long article about Japanese sword fighters. If you want, I can samurais it for you.",2.6
5665,What do you call a pretty lady on the arm of a drummer? A Tattoo.,2.6
2122,My doctor said that I might die because I accidentally consumed clay. I'm shitting bricks to be honest.,3.1
6373,How many black guys does it take to change a light bulb? Three... One to change the light bulb and two to stab each other.,1.8
2927,"I wasn't sure I wanted to have kids, but now that I have them, I realize how rewarding it is to get all those likes on social media for posting cute photos.",2.06
1230,You know what political issue is black and white? Race relations.,2.54
402,me: [headbanging to the radio] my barber: fuckin stop it,3.11
3985,"FYI: The ""duct"" in ""duct tape"" is short for the tape's intended purpose - abducting people.",2.22
872,"therapist: living with depression is a difficult thing depression: actually living with him is worse- me: [knocks on door frame] heyyyy just putting it out there, we are officially out of dr pepper",1.83
5250,What becomes shorter when you add 2 letters? Short corny,1.0
1197,How do they separate the Men from the Boys in the Navy? With a crowbar. h,1.32
499,The Canadian election is happening and it's getting ugly. I just saw two people supporting opposing parties arguing on Facebook and they both forgot to say please and thank you.,2.95
6104,"Gay marriage will encourage people to be gay, in the same way that hanging around tall people will make you tall.",2.5
4767,My girlfriend just said that I put sports before our relationship. Bullshit. It's our sixth season together.,2.7
1860,My wife and I are just going to have a quiet night at home for New Year's Eve. Translation: My wife and I didn't get invited to any parties for New Year's Eve.,2.3
2357,"TARGETED ADS IN 2018: Do you want a baseball shirt? ME: No TARGETED ADS IN 2021: Are you a husky Canadian man with blue eyes who didn't understand the end of Inception, is scared of birds, has a complicated relationship with his father, and wants a baseball shirt? ME: Go on...",2.61
7868,What was built after the Indian sandwich maker's shop burned down? A New Delhi,2.55
28,"What a relief! I went into the doctor to have him look at a large mole on my chest. Turns out it wasn't cancerous, mostly because it was a dollop of bbq sauce and not a mole.",2.89
5237,If bad Russian puns were worth a Nikolai would be rich. rofl,1.75
4470,It's called a 'travel' mug because a 'driving to work while cursing your life' mug doesn't sound as nice,2.79
5643,wife: Why is 9 crying? me: Because it's raining and he's getting wet wife: But we're at a water park me *takes a drink from my flask* Yep,0.7
1503,Why are there no black astronauts... Is there any cotton on the moon?,1.53
4917,I played UNO with my cousins from Mexico last weekend. They just call it **ONE**,2.5
2242,My wife left me for a fisherman. Poor guy's still reeling.,2.45
5812,How do you make your wife scream during sex? You call and tell her about it.,2.75
4127,My roommate told me my clothes look gay. I told him to have some respect. They just came out of the closet.,2.4
5833,Somebody drilled a hole in the fence around the nudist colony. Police are looking into it.,3.05
67,"My girlfriend got a new tattoo on her inner thigh. It's a seashell. When you put your ear on it, you can smell the ocean.",2.6
580,"Here in California Catholics use non-fat, high fiber communion wafers. They call them ""I can't believe it's not Jesus""",2.95
6488,My kids will be friends with people of all colors of the rainbow. That means no black people. ,1.75
293,The worst pub I've ever been in was called The Fiddle. It was a vile inn.,2.67
4922,"There's no rest for the wicked... unless you're really wicked, then they put you in solitary confinement where that's pretty much all you do.",2.25
4840,"To avoid a distracted driving ticket, keep your hands on the steering wheel and use your feet to text. The cops will have no idea.",2.32
1957,Your mama's so fat We are all genuinely concerned about her health.,2.14
4611,"The other day I told a girl, ""You look great without glasses."" Girl: ""I don't wear glasses."" Me, while polishing my lenses: ""No, but I do.""",2.3
5981,What's the difference between a slut and a bitch? A slut fucks everyone... A bitch fucks everyone but YOU.,2.25
1842,The secret to a good BLT (Big Laugh Tweet) is misdirectionnaise.,1.74
3626,"I see my evil twin sit down in the audience. We've had our problems in the past, but I'm sure he won't spoil my recital. He seems to have a bag full of snakes. Probably unrelated.",2.0
4318,"My girlfriend left me after I broke her wheelchair..... Oh,, I think she'll come crawling back soon..",2.45
5862,me: [going in for a hug] tsa agent: I said arms straight,2.25
5225,What's Whitney Houston's favourite type of coordination? HAND EYYYYYYYYYEEE,2.0
1937,"me: [waking up] what happened doctor: i'm so sorry, you've been in a coma since 2006 me: [crying tears of joy] you mean doctor: that's right there are only 2 shrek movies",1.26
7481,What's the difference between batman and a black man? Batman can go out at night without Robin.,2.05
6861,"If yodas were real we'd have bred teacup yodas by now. ""Get those yodas as small as possible,"" is what we'd say.",1.77
997,Two Irish men talking. - I saw my girlfriend going to the movies with another guy the other night. - Oh my god. Did you follow them? - No. - Why not? - I had watched the movie before.,3.05
7970,two knights fucking would sound like throwing a silverware drawer down the stairs,2.3
2380,"In 1993, cops were able to catch a drug dealer who was running and hiding in the woods because of his clothing. Specifically, he was wearing light-up shoes and didn't take them off.",2.79
631,My wife has threatened to leave me because of my obsession with horoscopes. It's taurus apart.,2.85
4944,Im excited to have Tubman on the twenty So we can use black people as currency again,1.83
1531,The Roomba's battery died when it was only half done cleaning the house and I've never related more to a machine in my life,2.95
3912,"Today at the church, the lady next to me lit a cigarette and started smoking it... I almost dropped my beer in shock.",2.58
6372,"Last night, a local barber for 20 years got caught for drugs I was his customer for 8 years, I didn't know he was a barber.",2.76
7221,"I wish I was sleepwalker. It'd be way easier to get in my 10,000 steps.",2.5
4273,What do a baby and a pancake have in common? If it's black it ain't good,1.35
6358,"40% of men over 40 suffer from erectile dysfunction. ""I don't think it's the mens fault, I mean, have you seen what women over 40 look like?",2.25
1175,"My wife said to me, ""Look at this, I've had this since we got married 20 years ago and it still fits me."" I said, ""It's a fucking scarf.""",2.1
1337,Why do the french have so many civil wars? Because they like to win one every now and then,2.58
2469,"The word ""stressed"" is ""desserts"" spelled backwards. ... and eating dessert can actually help relieve stress.",2.33
7587,People with gender dysphoria tend to be great businessmen. Every action they take is a trans-action.,2.0
4752,"I disagree with ALL OF YOU that say women belong in the kitchen. If my wife is in the kitchen, who's gonna suck my cock on the sofa?",1.74
211,What did the french chef give his wife on Valentine's day? A hug and a little quiche.,2.75
5819,Last night I got caught in a prostitution sting. I fucked a prostitute and now my dick stings when I piss.,1.72
1020,"How many birds does it take to change a lightbulb? Ideally three, but Toucan.",2.75
538,The best part of being a ninja would be being able to use smoke bombs to assassinate someone or get away from an awkward conversation,1.94
619,"Notice: Due to overwhelming political pressure, Cracker Barrel will now be known as Caucasian Barrel.",2.8
7217,Lifehack: Tell everyone you have a peanut allergy. It'll make faking your death a lot easier down the road.,1.9
7793,Why can you only get castrated once ? Because you don't have the balls to do it a second time.,2.74
6074,Stuck on a gift for Senator Mitch McConnell? You can't go wrong with body glitter.,0.84
2948,[first date] Her: I love cats Me: (trying to impress) *pushes her plate off the table*,3.15
630,Where did the Mexican man hide when robbers entered his home? Hispanic room,2.6
1145,"I was walking with my girlfriend when a random guy whistled at her and said ""nice ass"". She was clearly annoyed and demanded I say something. So I turned around and said: ""Thank you I've been doing squats""",3.2
1705,I spent 8 years in an institution. Then I got a divorce.,3.0
6312,What is the difference between a straight man's mustache and a gay man's mustache? The smell.,1.9
5449,"What do you call a homosexual, Russian, knight? Sir Gay (Serge)",1.55
79,"It's not my farting that bothers my wife, it's me yelling ""Release the Kraken!!"" right before I do it.",2.6
2529,What's the worlds saddest pizza? Pepperlonely.,2.2
7674,I love the change of season from summer to fall. It's just so nice to hear people complain about pumpkin spice instead of politics.,2.75
5905,How does The Rock pee? He Dwaynes his Johnson.,2.25
7764,"I know a lot of jokes about unemployed people, but none of them work",2.55
1826,My daughter lost her first tooth today I bet she won't touch my video games again!,2.1
4072,"My girlfriend said, ""You act like a detective too much. I want to split up."" ""Good idea,"" I replied. ""We can cover more ground that way.""",3.35
5845,"If short people smoke weed, do they get high or medium.",2.75
1999,Some of my friends have been making very hurtful remarks about my choosing to wear mittens rather than gloves... ...but I don't like to point fingers.,2.8
6419,"rhode island: can we be a state government: oh ya ok i would love to have a state the size of a best buy parking lot that's great, do you wanna draw the border i've got some fuckin sidewalk chalk right here rhode island: [crying] government: woah hey man listen",1.56
4909,"I truly hope there are people in France who believe that, in America, LeBron is known as TheBron.",2.29
3914,*She gazes lovingly into my eyes* HER: What are you thinking about? ME: [remembering my contractual obligations] How Lexus continues to redefine luxury year after year.,2.05
2449,"""What are you doing?"" asked my wife. ""Putting plastic mice on the lawn to keep away elephants."" ""There's no fucking elephants out there,"" she snarled. ""Of course not,"" I replied, ""I've put the plastic mice out!""",2.05
2823,"If Kevin Bacon never said ""want some bacon with your eggs"" to a lonely chick in a bar, life just doesn't make sense anymore.",2.25
7738,My wife's jealousy is getting ridiculous... The other day she looked at my calendar and wanted to know who May was.,2.05
6473,You carried all your groceries inside in one trip? Big deal. I got all mine inside in no trips by crashing my car into the house.,2.21
2917,"You ever have those people in your life who just take and take and take, and then they rarely say thank you or even show any appreciation? They have a word for those people, they're called toddlers.",2.4
544,What's up with black people? They're not black... And they're not people.,1.31
349,Q: What do peroxide blonds and black men have in common? A: They both have black roots.,2.2
5938,genie: you could end world hunger or all wars- me: no i'm sure this is my wish [elsewhere] mcdonalds ceo: [sitting up in bed] we need to sell mcsoup,1.05
2196,"Think about it. If you buy a bigger bed, you have more bed room but less bedroom.",2.33
21,"I'm not saying my pubes are getting too long, but when I get an erection, it looks like Pinocchio has gone and joined the Taliban.",2.45
2468,"Protip: Marrying a person isn't the only way to get someone to take your name, there's also identity theft.",2.45
5903,"There's actually a response to the saying ""Liar, liar, pants on fire."" It's ""I don't care, I don't care, I can buy another pair.""",2.17
6235,"We all make fun of it, but how creepy would it be if we suddenly STOPPED getting e-mails from LinkedIn?",1.33
6224,"Push-ups? No, I'm just practicing my shoving.",1.85
4871,"A man asks a woman: ""-Did you know that laughter is second best way to convince a girl to have sex with you ? "" ""-Really, what is the first ?"" ""-A knife."" ""-Hahaha, you're so funny !"" ""-Good choice.""",2.15
4633,What is an electricians favorite type of news? Current events.,2.75
5059,We haven't been out of the house in months but still managed to lose half our Tupperware,2.28
6500,"I tried to order a Vietnamese sandwich at a restaurant today while I was walking around topless... The staff refused to serve me, and threatened to bahn mi if I came in without a shirt again.",1.65
3764,What's orange and sounds like a parrot? A carrot.,1.5
4166,"The home improvement shows never mention how when you start a renovation project, you'll not only have to rebuild your house but also your marriage.",2.32
4714,"What do you call a dog, that can perform magic? Labracadabrador.",2.6
159,Why do girls wear makeup and perfume? Because they are ugly and they smell.,1.28
5754,if school taught me to say no to fast food instead of drugs i'd be high as shit but not really fat which sounds cool,2.4
2370,"To me, nothing says Christmas like a person saying the word ""Christmas"".",1.85
277,"I Googled ""how to start a wildfire"". I got 48,500 matches.",2.79
170,interviewer: how do you deal with high stress situations me: [remembering holding one of those vibrating pagers they give you at restaurants] mostly crying,2.0
6900,The life expectancy for someone with HIV is 70 years... No wonder all Africans want it... it triples their life!,1.41
5784,Betty White is older than sliced bread. The first sliced commercial bread loaves were produced in 1928; Betty White was born in 1922.,2.64
7986,If you rearrange the letters of POSTMEN... They become VERY ANGRY.,2.39
6863,"When I was young, I always felt like a male trapped in a females body. Then I was born",2.33
6423,Somebody broke into my house and stole 20% of my couch. Ouch,1.56
6117,What's the hardest part about vaping? Telling your parents you're gay,2.16
6546,Why don't you ever see hippos in trees? Because they're really good at hiding,1.6
6432,How do you navigate holidays like father's day in queer relationships where the bio dad isn't involved? Auntie Red Tweet Tea,1.18
101,"Last night my wife and I watched 2 hours of cooking shows, before she hugged me and went to bed. I'm pretty sure I'm in the friend zone.",2.07
2021,What did the Mexican princess ask her sister? Tijuana build a snowman?,1.56
7423,Q: why you can't smoke weed with Mexicans A: Because when you ask them for papers they run away,1.95
1709,They say masturbation is better with a dead arm. Apparently I ruined that funeral.,2.4
7169,My wife dressed up as a policewoman and told me I was under arrest on suspicion of being good in bed. After 2 minutes all charges were dropped due to a lack of evidence...,3.45
4458,"When it comes to Arab countries, the US is like that damaged girl who dates bad boys, ""because I can change him.""",2.06
3435,What do we want? TO STOP BEING EASILY OFFENDED When do we want it? THE TONE YOU'RE USING IS DISRESPECTFUL,2.6
2472,Welcome to your 40s. You just injured your back reading this tweet.,2.4
5714,"My Dad told me he always struggled with three subjects in school. Maths, and he couldn't remember the other one.",2.4
245,What do you call an Irishman who bounces off of walls? Rick O'Shea.,2.35
3651,"Guy at a grocery store: Are those genetically modified eggplants? Store worker: Why do you ask? Egg plant: Yeah, why do you ask?",1.7
770,Don't compare whales to feminists... It's very offensive to whales,2.35
6766,"I walked past a homeless guy with a sign that read, ""One day, this could be you."" I put my money back in my pocket, just in case he's right",2.6
6879,1-year-old: *shrieks repeatedly* Me: Why is she so loud? Wife: That's how she talks. Apparently she speaks fluent pterodactyl.,2.25
5797,"Damn girl, are you a smoke detector? Cause you're annoying and won't shut the fuck up.",2.47
6558,"Kids are like farts. You can just about cope with your own, but anyone else's are unbearable.",3.15
5774,"There's 3 types of diabetics. Type 1, Type 2, And the type that needs to fucking tell you they are either type 1or type 2 diabetic during every conversion you have with them.",1.89
5375,waiter: is 2% milk okay me: i'll take the non alcoholic actually,1.68
2842,"A lot of people think I'm stupid, but I just scored a 70 on my IQ test which is like a C, so the joke is on them.",2.42
5739,"I really hope the Germans have to play Nigeria in the world cup. I have no interest in the match, I just want to see if they put NIG GER in the top corner of the screen.",1.75
7679,My girlfriend snores very loudly Guess she knows how to sleep soundly,2.11
1219,"How to meet a girl: 1) Walk into a bar. 2) Shout ""Heroes in a half shell."" 3) When a girl yells back ""Turtle Power,"" marry her.",2.37
5861,What do somolian pirates use as weapons? Arrrrpg's,2.32
2892,A shipment of Viagra was hijacked on its way to the depot. The police are warning citizens to be on the look out for a gang of hardened criminals.,3.53
6830,therapist: how would you describe your stress friend: ooga chaca ooga ooga ooga chaca ooga ooga me: i can't stop this feelin deep inside of me,1.45
5495,"My wife stormed into the pub last night as me and the boys were downing shots of Tequila ""You're coming home now!"" she screamed. ""No, I'm not,"" I laughed. She said, ""I'm talking to the kids.""",2.6
6583,Where do beekeepers stay on vacation? Air bee and bee.,2.5
638,Listen to your instincts. Your gut is always right. It may be a little bloated sometimes...but it's right.,2.27
1229,"My wife had to buy some new bras, so I guess we'll be remortgaging our house again.",2.16
4381,Me: they call me the negotiator You: no they don't Me: they do You: nope Me: yup they do You: ok fine Me: THE NEGOTIATOR STRIKES AGAIN,2.06
4322,I just realized my countertop is made of marble.. I've been taking it for granite for years.,2.79
6918,Why should you always bring a bag of chips to a party? In queso emergency.,2.25
151,"My wife packed a kale and quinoa salad for lunch for me today, so now I have to eat it hiding in the bathroom so people don't think I'm a hipster.",2.0
2185,I also paid my doorman to lie once - he told the delivery guy my order was for two people,1.95
7126,I slept with my best friend's wife last night and now I feel terrible. She must have given me a cold or something.,1.85
4515,"Jesus Christ fed 2,000 people with 5 loaves of bread and 2 fish, but Hitler made 6,000,000 jews toast",1.4
4616,What do call a fish with a Phd? A brain sturgeon.,2.65
297,I met a vaping vampire from Romania. He called himself Vlad the Inhaler.,2.05
6331,"I bought my wife some sexy lingerie. & as she tried it on, I couldn't help but think. It looked a lot fucking better on my girlfriend.",2.74
4398,I just broke up with my blind girlfriend. We just didn't see eye to eye anymore.,2.85
5807,Why is it bad to mix Islam and Hinduism? Because you might get Sikh,2.0
3335,For the first time in her life my wife was stunned into complete silence last night... I love my taser.,2.25
2164,"NASA employs a ""chief sniffer"" whose job is to smell every item before it's flown into space.",2.0
235,What sex position produces the ugliest children? Ask your mother.,2.25
50,I never finish anything. I have a black belt in partial arts.,2.75
6591,"The versatile gay actor wanted to be cast in both ""A Christmas Carol"" and ""A Midsummer Nights Dream"" So he could be both a Bottom and a Topper.",2.0
7061,What do you call a bee that never quite made it in the hive? A wanna bee.,2.35
6593,"Sometimes I feel like I don't deserve to be a parent. I mean, I'm a good person. How did this happen?",2.41
1118,What do you call a cute homeless girl? Dust Bunny,1.75
4636,What do you call a Mexican Buddhist? Om-bre,1.32
2270,"Yesterday I purchased a world map...gave my wife a dart and said to her ""throw this and wherever it lands, I'm taking you for a holiday"". Turns out we're spending three weeks behind the fridge.",3.25
2998,"My flat-earther friend decided to walk to the end of the world to prove it is flat. In the end, he came around.",3.1
7563,"If I had a dime for every time I didn't know what was going on, I'd be like, ""Why ya'll keep giving me all these dimes?""",2.9
6601,"Breaking News: ""Masturbation helps prevent the common cold."" I bloody hope so, I've got no tissues left!",2.8
2589,Sorry I can't hang out with you anymore I'm too busy doing grown-up stuff like appreciating the cola part of Coca-Cola and using the side options on the cheese grater.,1.8
5880,I'm calling it now: I'm going to discover the cure for blindness and make billions of dollars someday. You'll all see.,2.11
7201,"A Tibetan monk sees the face of Jesus in a tub of margarine. He raises his eyes to the heavens and said: ""I can't believe it's not Buddha!""",3.2
1131,What do you call a gay rubber band? An elasstickle,1.0
6302,What's the difference between redneck newlyweds and two variables in a dataset? The variables aren't necessarily related.,2.63
4915,It's too bad there aren't more people posting about travel and fitness on instagram. I just can't get enough of seeing attractive people enjoy their lives while I sit at my desk eating a Big Mac and crying.,2.11
4812,Do special ed teachers mark late students as tardy?,1.5
6959,"Gay or straight, No state should legally recognize a marriage if they don't serve alcohol at the wedding.",2.25
2760,What so you call an Asian jew? Jew Lee,2.2
4791,What do you call a hen who counts her eggs? A mathemachicken.,2.15
725,"Just found out my wife has cooties. I'm headed to the clinic to get tested. So many emotions right now""",2.0
4641,"As I looked at my wife in her coma, I said to the doctor, 'That's it. Turn off the machine, I've given up hope'. 'Sir', he replied 'Your wife has been in that coma for 30 seconds'.",2.0
3310,More like Yawn Steinbeck More like Lames Joyce More like O.K Rowling More like Plain Austen More like Ayn Bland More like Hackiavelli,0.83
2870,"When people say 'age is just a number', I'm always like, 'actually it's a word, idiot'",2.2
3750,"If my girlfriend has six oranges in one hand and seven apples in the other, what has she got? No chance of blocking an uppercut.",1.9
987,Why do pencils shave? To look sharp. corny,2.45
271,What do you call an Ethiopian with a dog? Stupid.,1.0
1181,Me: how often do you feed the hippos? Zookeeper: several times a day Me: What kind of marbles do they eat? Zookeeper: white ones Me: nice,1.44
6792,Lifehack: Get a tattoo of your face on the top of your head so there's never a need to look up from your phone.,1.7
5448,"Last night in bed, my wife said we should try some role reversal. So I told her, I had a headache.",2.55
3361,*Follows proper washing instructions on 10% of the clothes I own* It feels good to be the most adult person on Earth.,1.87
6386,"Smile now, cause the worst is yet to come.",1.8
5997,A girlfriend I used to have took a restraining order out on me stating that I was mentally unstable. I immediately wrote a sternly worded letter protesting my innocence. Unfortunately I couldn't find a pen so I wrote it on her wall in my own shit.,2.47
2617,"If a girl gets changed in front of you, then she's either really interested, or thinks of you as just a friend. Or she hasn't spotted me in her wardrobe.",2.21
936,COP: You carrying any dangerous weapons? *I glance down at my hands which are naturally resting in the karate chop position* ME: [lying] No.,2.16
2289,The 2-4 year old kids sang a Christmas carol in church today. Everyone thought they were cute. But they were off key so I booed them.,1.79
4950,"Hey guys just a polite reminder, if you promised to love your spouse 24/7. Today is 24/7 ",1.31
5226,What do you call a Jew with a pH lower than 7? ....hasidic I'll let myself out now. I know that was matzo good...,1.47
2744,Thanks to everyone who sent their thoughts and prayers during my difficult time of slow internet last night.,2.25
5020,me: [panting as i sprint at the gym] guy on the treadmill next to me: stop bringing that fucking harmonica,1.26
7022,Does anyone have the owner's manual for a wife? Mine's emitting a terrible whining noise.,2.63
4834,"A guy at work calls me ""Partner"" and another guy calls me ""Chief"". Apparently we're playing Cowboys and Indians and I'm a double agent.",2.0
70,My wife just found a pretzel in her hair and then she ate it and I didn't know I could love her more.,2.71
2256,[doctor's office] Doctor: What seems to be the problem? Me: I found a huge crack in my butt * we both laugh and high five *,2.37
3389,Yo Dog! A three legged dog walks into a bar. It say's I'm looking for the guy who shot my paw.,2.15
3530,"if going to church has taught me anything, it is that Catholics hate unexpected pterodactyl impressions",2.21
5217,"Mix it up a little. Text a random phone number the following msg: ""The fat one won't fit into the woodchipper. What do you want me to do?""",2.2
4673,"The movie ""Moana"" was released as ""Oceania"" in Italy. Disney substituted the name because Moana is also a well-known Italian porn star.",2.27
120,"When restaurants ask if they can pack up my leftover food for me, I say no and then stuff it in my cheeks like a hamster and leave.",1.47
6192,Worked out legs n nalgas yesterday. Everything hurts. I can't even hold in my farts.,2.11
4302,"I scream, you scream, we all scream because there's a bee in the car",2.78
5163,What did Asian Jesus say before he was crucified? YORO (You only resurrect once),1.84
3363,strongest human urges: 1. sexual reproduction 2. getting someone to feel a soft thing that you just felt to prove how soft it is 3. hydration,2.4
703,"Sometimes at night, I peek my head into my children's rooms and say to myself 'man, I am so blessed... that they're sleeping right now'.",2.25
6405,"When god created France it was beautiful, and great. The rest of the world was so jeaulous...so to make it equal god created French People.",2.63
3328,There might be plenty of good food choices in College.. .. but you can't Top Ramen,2.42
4123,A guy with a stutter died in prison before he could finish his sentence.,2.35
5359,I'm always Frank with my sexual partners. I don't want them to know my real name.,3.4
2129,"When my coffee gets cold, I like to warm it up for 20 seconds and then forget it in the microwave.",3.12
2886,"My wife was a little puzzled when I suddenly bought some new beads for her abacus. Smiling, I said to her... ""Honey, it's the little things that count!""",2.79
7692,"I want the Cubs to break the curse, but I want it to be the Curse of Tutankhamun.",1.47
5577,"The world is becoming too politically correct You can't even say black paint anymore, instead you have to say ""Lamar can you please paint the fence"".",1.42
2133,True Crime Podcast Idea: 'The Husband Didn't Do It'. It will be 2 episodes.,1.42
380,What type of wife always knows where her husband is? A widow,2.85
4206,I had a race with an Asian today It was a Thai,2.5
832,"A horse walks into a bar. Barman says ""why the long face"". The horse clearly unable to understand eats a beer mat & shits on the floor",1.85
4169,I've just downloaded the Asian date rape app to my new phone. Or Uber as it's more commonly known.,1.55
5313,"The McDonald's McRib is back, and there's now an app that helps you find one. It's called Fattr.",2.05
5172,Hallelujah.... I've finally figured out how to get a Jewish girl's number. I rolled up her sleeve.,1.95
4468,Where does a Jewish farmer become a man? At his Barn Mitzvah,2.67
1192,The bad news is my wife is pregnant and overdue and the baby won't come out. The good news is having sex can induce labour. I just have to say like this kid already. He's not even born yet and already wingmaning for me.,2.15
7560,"If Star Wars is a ""space opera"" then anything can be an opera. Air Bud is a dog opera. Beethoven is also a dog opera. We have several dog operas.",2.06
7879,I created a show about an airplane hijacking. We just shot the pilot,2.74
3413,What did the grape do when he got stepped on? He let out a little wine.,2.55
4335,Why do Native Americans hate snow? Because it's white and settles on their land.,2.75
5234,What's a Southeastern Asian business professional's favorite food? Tie food,1.65
4460,There used to be a time when we didn't have access to all the world's knowledge while sitting on the toilet.,2.69
947,"So what if i don't know what ""Armageddon"" means? It's not like it's the end of the world.",2.72
2132,It takes patience to be single and patience to be married,1.2
2271,"A long time ago, I thought of a soda joke. I'd share it with you, but I'm afraid I think it'd fall flat.",2.25
7504,Are there any prostitutes you can hire just to talk to you??? Apparently they are called therapist.,2.0
7238,"When my wife told me to stop imitating flamingos, I had to put my foot down",3.1
6255,How did the prostitute get a job at the zoo? They heard she could handle a cockatoo.,2.4
3069,"My wife takes 13 bikinis for a 4-day beach trip. Meanwhile, I'm rocking the swimming trunks my mom bought at K-Mart in 1991.",2.4
4845,I made a graph of my past relationships. It has an ex axis and a why axis.,2.85
7874,Why did the stair railing give money to Beethoven? A bannister always pays his deafs.,1.75
5343,I spent $80 on a belt that didn't fit. My wife said it was a huge waist.,2.47
1472,ME: Why don't you guys want to hang out anymore? FRIEND: Well ever since you got that thesaurus... ME: Is it my perspicacity? My panache?,2.45
7372,"Sadly I think my family are a bunch of racists. I started dating a black girl recently, so I decided to bring her home to meet the family. The kids wouldn't talk to her and my wife told me to pack my bags and leave.",3.19
2095,"Joseph confronts Mary... Joseph: ""Mary, I've heard you've been prostituting your body through the town!"" Mary: ""Don't worry, Joseph. I was just trying to make a little prophet.""",2.8
1530,I am officially 'one order of gravy fries can instantly undo six months of diet and exercise' years old.,2.53
7834,"Me: Hey buddy, do you want to go to the potty? Toddler: NO! I hate the bathroom and NEVER want to go in there! (5 mins later, I'm in the bathroom on the toilet) Toddler (pounding on bathroom door): LET ME IN!!!",2.94
3742,What do you call an overused tyre? Tyred.,1.9
2520,What do you call a bedpan in Russia? A Poo-tin.,2.65
7250,"WIFE: you're so overly dramatic ME: no i'm not [10 hired backup singers burst through the wall shouting ""no he's not""] dammit guys, not now",3.68
5176,What do you get from 3 girls from Arkansas? Damn near a whole set of teeth.,2.4
7113,I walked a girl down into the dark woods. She said it's very scary. I said how do you think i feel i have to walk back alone..,2.67
1140,I'd appreciate it if you guys would stop making jokes about jazz hands. It's a debilitating disease I have to live with where my hands involuntarily wave in the air when a zippy song comes on the radio.,1.82
7496,Misha Collins close ur robe...seriously. Family show. Come on!,1.64
4985,My girlfriend hate when i call her fat And now she want us to break up so i said : What about the baby.,2.06
1212,What the difference between Anne Frank and a mouse? A mouse doesn't become famous for living in your attic.,2.1
5827,"The lifeguard yelled at me for peeing in the pool. I was so startled, I almost fell in.",3.4
3142,What color is the wind? Blew.,2.3
7048,"Me: Hey lady, you can't park there. Her: I'm just running into Starbucks. Me: Oh shit, my bad. Laws don't apply to you then.",2.2
4630,"I know it's wrong to generalize, but I just don't like murderers.",1.93
6320,My last girlfriend left me for being unnecessarily mysterious.. or did she?,1.95
818,There's nothing more manly than wearing a sports jersey with another grown man's name written on it.,2.9
128,"When I was a kid my mother stopped breast feeding me. I asked her why and she says ""hey, I just wanna be friends.""",2.75
7957,"A Cambodian, a Vietnamese, a Laotian, a Malaysian and a Burmese walk into a bar The barman refuses to serve them because they don't have any Thais",2.0
2143,Is it still called showing up fashionably late if you're wearing sweat pants and a t-shirt with a spaghetti stain on it?,2.21
7270,What do you get when Italians join ISIS? Baked Yazidi,1.7
1485,Netflix: we are the top online streaming service. Best in the world. Me: can I rewind 10 seconds without ruining everything? Netflix: no,2.16
5620,I feel jealous of my coworker who bought a giant house... mostly because there are more places he can avoid his wife and kids.,2.71
5992,"I miss the good old days, when we'd ignore cell phone calls because we didn't want to waste our daytime minutes, unlike today where we do it because we hate each other.",2.43
7680,"When a woman breast feeds in public it's called natural, but when I do it, the woman calls the cops",2.26
