id_a,id_b,text_a,text_b,rating_a,rating_b,expected
1074,6484,"Guy runs into a bar, yells ""Quick! How tall is a penguin?"" Bartender says ""Three feet tall."" Guy says ""Oh my God! I just ran over a nun!""",I drink water throughout the day to stay hydrated and also just in case someone says something shocking so I can spit it out.,2.1,2.35,B
5699,202,What do you call a caring prostitute? Someone who gives a fuck,The best part of going to a 3D movie is how everyone in the theater looks like Roy Orbison.,2.3,2.05,A
5240,7247,What kind of tree has the best bark? A dogwood h,"[on a sailboat on a beautiful day] Sailor: Why so disappointed? Me: No reason. Sailor: What is it? Me: I just thought you guys would swear more. Sailor: Geez Louise, that's too bad.",2.45,1.95,A
6180,2114,"Instead of staying up late and enjoying myself, I prefer to go to bed early and get a full night of laying awake worrying.","My girlfriend decided to quit her job at the yogurt company The truth his, she never really liked the culture",2.65,2.82,B
5099,3560,I am giving up drinking for a month Sorry that came out wrong I am giving up. Drinking for a month,"Serve alcohol at a party, nobody bats an eye Serve laxatives at a party and everybody loses their shit",2.33,2.7,B
3307,2840,You know there's no official training for garbage men? They just pick it up as they go along.,"That's it, I'm done with the gym. I look exactly the same as I did when I started working out. Biggest waste of 5 mins ever.",2.72,2.67,A
5251,6981,Proud that I helped blind kids today. A total of 11 children lost their sight today!,Why wasn't the vampire killed? The vampire hunter made a miss-stake.,2.41,2.3,A
3213,6282,"I was on a plane about to crash when a female passenger shouted ""If I'm going to die, I want to die feeling like a woman... is there someone on this plane who is man enough to make me feel like a woman?"" So I stood up, removed my shirt and said ""Here, iron this""","Mexican and Black Jokes are ALL the same... Once you've heard Juan, you've heard Jamal.",2.6,2.0,A
7947,2974,How do deaf people tell each other secrets ? They wear mittens.,Fun fact: Nudity is typically blurred out on TV because no one can get their genitals to sign a release form.,2.25,2.35,B
5692,4145,I tell everyone I'm a minimalist because it sounds cooler than telling them I'm poor.,There's only 1 rule in learning English. Their our know rules.,3.1,2.79,A
7449,6682,I like the kind of mysteries where they make you suspicious of everyone so at the end I can say 'ah yes I was suspicious of them',How can you tell if a black guy is well hung? You can't fit your finger between the noose and his neck.,1.87,1.58,A
3016,2756,Did you know that there are no canaries in the Canary Islands? And the same thing applies to the Virgin Islands; There are no canaries there either.,"My doctor says I should eat more red meat and drink more alcohol. BTW, I consider all waiters doctors.",3.12,2.35,A
5699,6092,What do you call a caring prostitute? Someone who gives a fuck,"So if I don't get caught it's a ""free sample"" and if I do get caught it's ""stolen property, please come with me, sir""? Real double standard.",2.3,2.33,B
2237,2178,The janitor in my apartment complex asked me if I wanted to smoke some weed with her. I said no. I can't deal with a high maintenance woman.,I left Stephen Hawking like 8 voice mail messages before I realised he'd picked up every time.,2.85,2.32,A
800,7979,True love is going through all 30 pages of my wedding album and using a Sharpie to blacken my orange Crocs.,"""Big Brother is watching you..."" I said to my feminist daughter. ""Fuck off Dad, I don't want to hear about any of your deranged right-wing conspiracy theories"" ""No, not that, I mean I went to change a light bulb in Timmy's wardrobe and found his peephole""",1.89,1.83,A
1434,2126,Cop: Are you drunk? You were driving in the middle of 2 lanes Me: No. I was pretending my car was Pacman eating the dotted line.,"i don't think women should stay in the kitchen... i mean, how are they supposed to clean the rest of the house from there?",2.1,2.05,A
2502,4565,What do you call an Irish J-Pop singer? Rady O'Gaga,Why do people think Jesus is coming back? He wasn't nailed to a fucking boomerang.,1.63,2.35,B
6953,4795,What do you get if you put a duck in a cement mixer? Quacks in the pavement.,"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.",2.11,1.8,A
6222,7722,I love waking up to the sound of birds arguing with their spouses.,Why do bees have sticky hair? They use honeycombs.,2.95,2.7,A
5064,4413,"I don't have unrealistic expectations for life, I just wish everything went right for me all the time, that's all.",What do pigs and ink have in common? They both belong in a pen.,1.9,2.47,B
2921,6802,MARRIAGE COUNSELOR: What is it that you are both most fearful of? WIFE: I just...[sobbing]...don't want the kids to suffer ME: Eels,I've never understood how the Nazis couldn't find where Anne Frank was hiding. I've been to Amsterdam... There are signs pointing to her house everywhere.,1.94,2.3,B
202,4109,The best part of going to a 3D movie is how everyone in the theater looks like Roy Orbison.,What happened when the Jew with a boner walked into a wall? He broke his nose.,2.05,2.0,A
7737,6383,"Child to his mum; ""Mummy, what is dark humour?"" ""Well sweetheart, you see that man over there with no arms?"" ""No Mummy, I""m blind"" ""Exactly""",I can't sleep so I better keep everyone awake. - babies,2.35,2.89,B
6971,3132,"Do you have to be from Vietnam to open up a restaurant called ""Viet Noms?"" I'm asking for a friend",What are french journalists good at catching? Bullets.,1.53,1.95,B
1502,2126,The best part of having a good travel mug is how even 2 hours later I can still burn my mouth on hot coffee.,"i don't think women should stay in the kitchen... i mean, how are they supposed to clean the rest of the house from there?",2.67,2.05,A
4533,4416,What do you call Watson when Sherlock isn't around? Holmeless,"When my wife asks me to do that one thing in the bedroom that she really likes, she's talking about vacuuming.",3.0,3.1,B
4613,7921,"This lesbian couple came into my restaurant with a newborn baby in their arms. ""He's so cute,"" I said as I tickled his forehead... ""Boy or girl ?"" ""'It' will decide for itself once it's 12 years old,"" they hissed.","person: hi me: [synapses fire through my brain like lightning, tracing the millennia of communicative evolution that have led to this moment] heyllo",2.0,1.73,A
890,1434,What's green and not heavy? Light green h,Cop: Are you drunk? You were driving in the middle of 2 lanes Me: No. I was pretending my car was Pacman eating the dotted line.,1.95,2.1,B
3085,5279,"I saw two blind dudes fighting the other day and I yelled ""I'm rooting for the one with the knife!"" Both of them ran away.",I've got 99 problems and bottles of beer on the wall are all of them.,2.55,2.1,A
1736,6773,What do you call black men working while white men watch? The NBA,I've just written a book about falling down a staircase. It's a step by step guide.,2.45,2.95,B
1970,1308," Paddy's wife was ready to give birth so he rushes her to hospital.On arrival the nurse asks ""How dilated is she?""To which paddy relies,""Oh Jaysus we""re both over the fucking moon!!",You can always predict what antigay protesters will say. But never how they'll spell it.,2.25,1.94,A
3868,1953,Why do elephants drink? To forget.,"I met a feminist in the bar, and she told me about the Dwayne Johnson rule. I should only say things to her that I would be comfortable saying to Dwayne Johnson. That sounded like a good rule, so I told her: ""Your chest is fucking epic.""",2.7,2.5,A
6812,7303,[first date] Her: I like sensitive men Me: (trying to impress) That offends me,What has 4 wheels and flies? A garbage truck.,2.74,2.1,A
5279,659,I've got 99 problems and bottles of beer on the wall are all of them.,"ME: Herman Melville wasn't appreciated until he died. WRITER: Thanks, that means a lot. ME: [in my head] I need to make my threats clearer",2.1,2.16,B
366,3013,I like jokes about the eyes. The cornea the better.,"The benefits of having kids include their cuteness, adorable cuddles, and using them being sick as an excuse to get out of absolutely anything you want.",2.65,2.3,A
6756,4487,*sees my child reading a book Me: It's cute how kids need pictures in the books they read *opens phone *looks at memes,Sometimes I think Gen Z is okay. And then I see how many people support 6ix9ine. 🤢,2.85,1.56,A
1404,84,The only thing I don't love about those 'Medieval Times' restaurants is how you die at age 30.,Twitter: You need to have more conversations with other users in order to be successful on Twitter Me: *closes Twitter account*,1.72,2.31,B
3723,3802,"Today I came out to my parents, and my dad instantly wanted to disown me. Luckily, my other dad talked him out of it","Two gay guys are hanging out, and one says to the other, ""Hey, let's play hide and go seek! Loser gets fucked in the ass... I'll be behind the couch.""",3.1,2.0,A
7277,2653,"When I went to Japan on vacation, I didn't see a single ninja. Impressive.","""someday this will all be yours"" I say to my dogs, waving my arms wildly across a half empty plate of mexican food",2.4,2.26,A
1514,1298,What's the difference between magic and black magic? Black magic doesn't work.,"I'm going to start a podcast, mainly because I think it would be great to have more people besides wife and kids who don't listen to me.",1.71,3.05,B
177,5212,What do you do when a blonde throws a grenade at you? Pull the pin and throw it back.,thank god our app has the explore feature so i can search for my own London Boy 😼🇬🇧,3.0,0.45,A
4753,2710,There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,"What did the french say to the Nazis when they invaded ? Table for 50,000?",2.62,1.37,A
5074,96,I fell into a septic tank yesterday. I had a shitty day.,What do you call 2000 mockingbirds? Two kilomockingbirds (credit goes to my old physics book),2.74,2.8,B
6635,7001,"Marijuana advocates say smoking pot won't kill you, yet the Bible mentions numerous people who died from getting stoned.",There's a lady at work named Lillian Llewellyn who carries a briefcase and I like to imagine it falling open and spilling a bunch of L's,1.89,1.9,B
1939,4990,"Fruit roll ups I went to the supermarket and asked a clerk if they had fruit roll ups, he then called his gay manager to hug me.",Q. How can you tell if someone is half Catholic and half Jewish? A. When he goes to confession he takes a lawyer with him.,1.61,2.5,B
6070,6267,"Why are Native Americans the most successfull strippers? Because when they dance, they make it rain.",Took my family to the Renaissance Fair on Saturday; today we are all laid up with melancholy humours.,1.65,2.35,B
6935,4409,I don't think Muslims go far enough in killing people who draw images of the prophet Mohammed. I think they should kill people who are named after him as well.,Damn girl are you a newspaper? Because there's a new issue with you every fucking day,1.7,2.42,B
2921,1885,MARRIAGE COUNSELOR: What is it that you are both most fearful of? WIFE: I just...[sobbing]...don't want the kids to suffer ME: Eels,What's the difference between America and yoghurt? If you leave yoghurt alone for long enough it develops its own culture,1.94,2.55,B
6649,1717,How do you know Adam and Eve weren't black? Have you ever tried to take a rib from a nigger?,"interviewer: i think that's it, do you have any questions for me me: do you think i could kick bob the builder's ass",1.5,1.79,B
6658,1987,Don't blame Christmas. You were fucking fat in August.,A homeless lady agreed to let me take her home I don't understand why she got pissed when I loaded the cardboard box in my pickup truck.,2.14,2.25,B
3339,4786,"STEELY DAN: I'm Steely Dan POLICEY DAN: Hands up, scumbag.","The signs of fall are here: The leaves are turning yellow, the temperature is dropping, Green Day are getting ready to retreat to their September hibernation...",1.71,1.69,A
2183,2100,I'm a hypochondriac I mean I'm self-diagnosing here but I know there's something wrong,Why did the man commit suicide? To get to the other side,1.94,1.65,A
2797,3362,"Do you know what happens when gay marriage is legalized? BREAKING NEWS: California's drought is over. Water supply flourishing from the tears of the racist, homophobic, and conservative southerners",I once thought I had a Japanese friend. But it was just my imagine Asian,2.05,2.79,B
3580,1252,"How many hookers does it take to screw in a light bulb? I don't know, but my basement's still dark","Doctor: Relax, David. It's just a small surgery, don't panic. Me: But my name isn't David. Doctor: I know. I'm David.",2.6,3.2,B
3302,7375,What do you call a team of Christian mutant superheroes? The A-Men,How do deaf mathematicians communicate? Through sine language.,2.15,3.11,B
5607,5611,I just got body-shamed by my jeans.,Why is the camel called the ship of the desert? Because its full of Arab semen,2.33,1.84,A
1339,7213,Yo mama so fat.. I took a picture of her last Christmas and it's still printing.,"""The swear jar is full. What do we do now?"" ""We buy a fucking boat and sail out of this bullshit town.""",2.2,1.6,A
1744,6227,What do you call a cheap circumcision? A rip off.,duck: [sees my bread] i lust for crust me: no duck: c'mon that dough make me go oh me: it'll make you sick duck: i am a beast for the yeast baby,2.85,1.8,A
7187,2706,I'm a Mexican with a black belt Call me Juan Punch,"""Well, nana"" I said. ""This is where you will be staying eventually. Do you like it?"" ""Will you fuck off and let me visit your grandads grave in peace"" she shouted.",1.75,2.26,B
2909,7748,What's the definition of endless love? Stevie Wonder and Ray Charles playing tennis.,My favourite word is snigger It allows me to be sracist without speople sthinking I'm a sbad sperson,1.45,1.8,B
3097,2637,What do you get when you cross a policeman with a skunk ? Law and odor.,My friend told me he hopes I die somewhere filled with tents and lights and rides. That seems fair,2.45,2.4,A
7296,3945,Accidentally called 911. Set my house on fire to not look stupid.,"How are a grenade and a girlfriend similar? If they're good ones, they'll both blow really well.",3.05,2.1,A
3354,2722,What was Hitler's least favourite month? Jew-ne,How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,1.95,2.4,B
7261,1434,"The best assemble-yourself furniture comes with a few spare screws, spare bolts, and a pint of O-positive blood.",Cop: Are you drunk? You were driving in the middle of 2 lanes Me: No. I was pretending my car was Pacman eating the dotted line.,2.21,2.1,A
7214,4725,You ever stick your dick in pecan pie? It's fucking nuts.,"I asked my wife if we could do 68 tonight. She'd blow me, and I'd owe her one.",2.9,2.95,B
1186,1399,"A man goes to his male doctor after several STD tests and tells him, ""Give it to me straight doc!"" The doctor replies, ""That's impossible, we're both male."" They both laugh and the doctor says, ""Besides, I don't want AIDS""",*writes inspirational post about not letting the behaviour of others determine your happiness *gets upset when no one retweets it,1.7,2.56,B
7185,6272,"Last year, my family started a tradition of putting up a 'Christmas skeleton' because it works so well with our other tradition, 'not putting away the Halloween decorations.'","Cop: ""Can you describe the person who robbed you?"" Me: ""He had on a black shirt and hat with a green apron and charged me $6 for coffee""",3.17,2.6,A
2283,7884,Apparently every woman is bi. It just takes time to figure out if it's 'sexual' or fucking 'polar'...,What do you call a musician with no girlfriend? Homeless.,2.2,2.05,A
3821,4764,"Twitter announced they will let advertisers target users based on the emojis they tweet. Bring it on, poop companies.","This is the ideal time in the season to either plant tomatoes or enter into a land war with Russia, I forget which.",2.55,1.28,A
2566,3559,"I miss the rites of spring from my childhood, the snow melting, the birds chirping, me being cut from the baseball team.",I'm so glad we have a way to communicate with everyone on the entire planet. What a time to be alive where you have unlimited access to 7 billion people's opinions on politics and religion.,2.83,2.33,A
3244,1567,The other day I tweeted about a married black woman hitting on me #blackwivesflatter,"Why do white people rely on asians so much? Because without them, they'd just be cauc.",1.95,2.05,B
7449,2372,I like the kind of mysteries where they make you suspicious of everyone so at the end I can say 'ah yes I was suspicious of them',me: i fell down rollerblading on a treadmill police sketch artist: i thought you said you were attacked me: by my own hubris,1.87,1.95,B
4355,5113,How does Amazon Mexico pay its employees? In Jeff Pesos.,"When it comes to tipping cows, I always like to leave at least a 15% gratuity.",1.6,2.15,B
6761,2428,"A suicide bomber says to his apprentice: ""Watch carefully I can only do this once!""","If you ever think someone you know has been replaced by a robot, just ask them to identify traffic lights or cars.",3.05,2.07,A
2386,1260,Where's the best place in America to shop for a football kit? New Jersey!,Where does a catholic cat go when it dies? Purrrgatory.,2.31,2.5,B
7844,1502,Why don't bisexual people have any friends? Because they are all bi themselves,The best part of having a good travel mug is how even 2 hours later I can still burn my mouth on hot coffee.,2.0,2.67,B
5423,4198,How many black people does it take to start a riot? -1,If you slap a christian girl on the ass... Would she turn the other cheek?,1.78,2.1,B
147,1292,"This one time, I shot a defenseless black guy and got arrested.. For impersonating an officer of the law.",i even said 'it's not my birthday' and these aunties still out here like 'happy birthday ma!',2.22,1.75,A
1750,6282,"Before marriage, a man yearns for the woman he loves. After marriage, the Y becomes silent.","Mexican and Black Jokes are ALL the same... Once you've heard Juan, you've heard Jamal.",2.29,2.0,A
581,2586,BIRD IN A BIRDBATH: Chirp chirp chirp. BIRD IN A PUDDLE ON THE GROUND: You fucking sellout.,me: babe get your finger measured her: [hopeful] is it for what i think it is? me: [ordering custom puppets] you'll see,2.21,2.78,B
1424,3707,"If an Islamic man is murdered, what do you call it? A Muhommid-cide.",Why do midgets make bad parents? Cause they struggle to put food on the table,1.32,2.45,B
7539,7917,"Scientists have recreated the face of a teenage girl from 9,000 years ago. Careful analysis shows she died of embarrassment over something her mom did.",What do you call an apology written in dots and dashes? Re-morse code.,2.32,2.9,B
7824,1833,"Ah yes...the old ""glass in the face"" trick. Never gets old. Oh and once again. Dean Fight. Supernatura I",Eid celebrations to go virtual as US Muslims urged to stay at home. They'll have to make do with a hit-and-run rampage on GTA 5 this year.,0.64,1.53,B
3728,7172,A white couple doesn't just simply 'have a baby' without posting a pic of them showing her growing gut every day for 9 months.,Did you hear about the blonde who stayed up all  night to see where the sun went? It finally dawned on her!,2.06,2.39,B
2722,2974,How did Rihanna find out Chris Brown was cheating on her? She found another woman's lipstick on his knuckles.,Fun fact: Nudity is typically blurred out on TV because no one can get their genitals to sign a release form.,2.4,2.35,A
5606,4480,The bad news is I have a kidney stone. The good news is I posted a picture of the ultrasound on Facebook and it got over 100 likes because people thought it was a baby announcement.,"A gypsy girl tells her mum she's pregnant, ""Congratulations"" says her mum... ""Do you know who the father is?""... ""Mum.... if you ate a tin of beans would you know which one made you fart?""",2.79,2.4,A
649,487,WIFE: please come out of there so we can talk ME: [from cardboard box] i'm sorry come out of where? WIFE: [sigh] please exit the spacecraft,me: [gasp] santa! what are you doing here santa: oh ho ho i was just- my mom: [turning on light] you get the fuck out of here santa: linda he deserves to know who his dad is,2.4,2.26,A
367,7378,What do you call a pile of kittens? A meowntain.,What do you call a hooker that was shot by a sniper? 360 hoscope,2.42,1.8,A
6635,2711,"Marijuana advocates say smoking pot won't kill you, yet the Bible mentions numerous people who died from getting stoned.","Why are shoes always tied in the ghetto? Because if not, you always be trippin nigga.",1.89,1.9,B
4145,6552,There's only 1 rule in learning English. Their our know rules.,What do you call a vehicle with no fuel in Africa? Outtagascar corny,2.79,1.75,A
7916,6442,Why do gay men always have candles near their asses? So the gerbils can find their way out.,"My boss is going to fire the employee with the worst posture. I have a hunch, it might be me.",1.15,3.1,B
1844,5829,"When I cook, I only use the freshest herbs and vegetables to f*** up the recipe.",Ever have amnesia and deja vu at the same time? I think I've forgotten this before:,2.24,3.1,B
1128,1880,What's the hardest part about roller blading? Telling your parents that you're gay.,Tell me more about these male enhancement pills... Will they help me chop wood better? How about pelts? Will I know how to make pelts?,1.75,2.21,B
455,1339,"I was at the vet with my cat, Cat: ""Meow"" Me: ""I know, that's why I brought you here""",Yo mama so fat.. I took a picture of her last Christmas and it's still printing.,2.0,2.2,B
246,7460,What did Mick Jagger say to the guy who hacked into his dropbox account?.. Hey! You! Get off of my cloud!,What do you call a lumberjack with a website? A b-logger.,2.63,2.4,A
6168,7288,I think my girlfriend has a blind fetish. Last night she said we should stop seeing each other.,"There's Angie, and then there's Drunk Angie, and one of us tried to make it to Mexico on an exercise bike.",2.85,2.55,A
5393,194,I was an alcoholic for seven years. Today marks my eighth. ROFL,"Whenever I get new followers, I try to tweet something really disappointing so they know what they're in for.",2.15,2.76,B
7921,2184,"person: hi me: [synapses fire through my brain like lightning, tracing the millennia of communicative evolution that have led to this moment] heyllo",My girlfriend calls it selective hearing. I prefer to call it drama filtering.,1.73,3.26,B
7152,597,"*Realizing I have a captive audience* ME: So... why do they call it an ambulance? Am i right? If people die on the way to the hospital, do they call it a wasbulance? PARAMEDIC: Sir, every word you say makes a little more blood squirt out of you.","[Water cooler] -Looks like you had a wild weekend! How'd you get the scratches? *flash back to me bathing my cat* -Uh, this chick bro. Yeah.",2.74,1.85,A
42,2178,"BIKER: What should we name the gang? OTHER BIKER WHO IS ACTUALLY A REALLY TALENTED WRITER BUT WAS NEVER ENCOURAGED AS A CHILD TO PURSUE HIS GIFT SO HE FOUND COMMUNITY WITH A ROUGH BUT LOYAL GROUP OF GUYS: How about... The Hell's Angels. BIKER: Damn, man. Yes.",I left Stephen Hawking like 8 voice mail messages before I realised he'd picked up every time.,1.76,2.32,B
4966,1768,"I have never worked out the moral to Humpty Dumpty. Is it, 'don't let horses perform medical procedures?'","Every time I text this guy, he replies with ""Sorry, I'm driving."" It's been a few days. I'm guessing he's probably made it to Mexico by now.",1.63,3.06,B
4144,6635,"I was attacked by 1, 3, 5, 7 and 9. The odds were against me.","Marijuana advocates say smoking pot won't kill you, yet the Bible mentions numerous people who died from getting stoned.",2.55,1.89,A
6335,6701,I just got a ticket for driving while wearing VR goggles yet the cop couldn't suggest any other way for me to feel like I'm riding a dragon.,"My targeted ads keep trying to sell me a new mattress. Come on, Google. Stop pretending like you don't know exactly how much I have in the bank right now. Send me an ad for $5 footlongs or bulk rice or something.",2.25,2.95,B
1875,5795,"Sometimes if I wanna get someone's attention, I'll start a sentence with ""I'm not racist, ""I'm not racist, but you look great today."" And they say, ""that wasn't racist at all."" And I say, ""I know. I said I'm not racist. You never listen. Typical Mexican.""","The saying ""sick as a dog"" doesn't make any sense. Every dog is in much better shape than me, and I've never seen a dog watch 72 hours of Netflix because it had a runny nose.",2.55,3.0,B
7703,327,"BOOK: She gazed upon the sun-dappled lawn. ME: I know what that means. The sun is always dappling stuff, especially lawns. Carry on, book. I'm smart.",The only bathroom law I'm interested in is one that bans loud sighing.,1.76,1.78,B
7046,611,"What did the sheep say to the sheepdog faking deafness? ""You herd me!""","A priest and a rabbi are walking down the street... An they see a young boy. The priests says, ""you want to screw him?"" The rabbi says, ""out of what?""",1.95,3.05,B
2372,6682,me: i fell down rollerblading on a treadmill police sketch artist: i thought you said you were attacked me: by my own hubris,How can you tell if a black guy is well hung? You can't fit your finger between the noose and his neck.,1.95,1.58,A
4827,6806,My wife was excited when I blindfolded her in the bedroom... until I spun her around 10 times and let her know we're playing pin the tail on the donkey.,"This morning I thought I was filled with a childlike sense of wonder, but it was just a norovirus.",2.25,1.84,A
6267,5587,Took my family to the Renaissance Fair on Saturday; today we are all laid up with melancholy humours.,"ME: You're drunk, dude. That's a vending machine. GUY WHO IS ABOUT TO BE THE INSPIRATION FOR A WARNING STICKER: I wanna dance with her!!!!",2.35,1.47,A
5728,4587,Why did Bill and Ted join Islam? Because they heard it was radical!,her dad: [shaking my hand] nice to finally meet you my brain: ok don't make it weird me: [a little too loud] one time i swallowed a grape like a pill,2.0,2.24,B
5910,1424,What do you get when you mix alcohol and literature? Tequila Mockingbird,"If an Islamic man is murdered, what do you call it? A Muhommid-cide.",2.63,1.32,A
416,3165,"Webster's defines ""cliche"" as ""starting a speech with 'Webster's defines'""","I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",2.4,2.45,B
1387,1570,Halloween gives us something the movies never could - drunk Iron Man puking on the curb.,"People make such a big deal about vegans, but I don't get it. I've never had a beef with one.",2.32,2.95,B
3354,5289,What was Hitler's least favourite month? Jew-ne,What do you call the space between fake tits? Silicon Valley.,1.95,2.6,B
6987,2476,The best part about the internet is that you don't even have to leave your house to annoy people and make them hate you.,"My Girlfriend Told Me I Need To Get In Shape..... I told her ""I am in shape! Round is a shape!""",2.32,2.35,B
5393,3559,I was an alcoholic for seven years. Today marks my eighth. ROFL,I'm so glad we have a way to communicate with everyone on the entire planet. What a time to be alive where you have unlimited access to 7 billion people's opinions on politics and religion.,2.15,2.33,B
6109,3244,Whenever I see a hot girl on the streets I'm like HOLY CRAP I'M OUTSIDE.,The other day I tweeted about a married black woman hitting on me #blackwivesflatter,1.44,1.95,B
2549,552,"Gay guys don't listen to girls talk either, but we do have the good sense to say ""I know, right?!"" while we wait for our turn to talk.","U2 are one of Ireland's most successful bands. Or according to their tax returns, one of Netherlands' least successful hardware store owners.",1.95,1.63,A
7468,3498,"By legalizing Cannabis and; same-sex marriage we interpreted the bible correctly. ""A man who lays with another man should be stoned.""",I always knock on the fridge before I open it Just in case there's a salad dressing,2.67,2.65,A
662,4031,One of my favorite ways to warm up on a cold day is by having an intense panic attack,"SON: I went viral, dad... ME: Congratulations! I always knew your memes would bring clout to this family. SON: No, not for a meme, for saying something stupid. ME: [already pulling out my phone to publicly cancel my son] You live in the woods now.",2.63,2.2,A
3061,2264,"I remember when I knocked out the school bully, I thought I'd be an instant hero, but apparently it was 'appalling behaviour' for a parent.",What's a magician's favorite Mexican dish? TosTADA!,2.88,2.11,A
3783,4419,What is a Muslims favorite type of vinegar? BalIslamic,"Today the Government's Furlough scheme has kicked in and now I am only receiving 80% of what I should be paid. Finally, I know what it feels like to be a woman.",1.42,1.63,B
1045,6305,Why are Americans so bad at League of Legends? because they can't protect their towers,I like my hookers like I like my treasure... Buried.,2.05,2.32,B
2798,2478,"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",How did the butcher introduce his wife? Meet Patty!,2.53,3.05,B
2992,2586,"All these people getting emails from the Prince of Nigeria, I got one from an Egyptian Pharaoh. It turned out to just be a pyramid scheme.",me: babe get your finger measured her: [hopeful] is it for what i think it is? me: [ordering custom puppets] you'll see,3.2,2.78,A
3131,7425,What's the difference between my ex girlfriend and ebola? At least Ebola will finish me off,A guy in a wheelchair stole my camouflage stuff I told him 'you can hide but you can't run'.,2.5,2.79,B
4919,5517,"I was seeing this girl for about six weeks, until someone took my binoculars.",[making out] ME: *grabs a blindfold from the nightstand* GIRLFRIEND: omg really? ME: *blindfolding the dog at the end of the bed* really.,2.75,2.9,B
6100,2614,"Call a woman beautiful a hundred times... Call a woman beautiful hundred times, and she won't remember. But call her fat just *one* time, and she'll never forget. Because elephants never forget.","Vodka 19.99. Motel room 64.99. Condoms 9.99. Finding out she swallows and likes it in the ass? Priceless! Fuck Mastercard, it pays to Discover",2.44,2.4,A
7640,3911,How do farmers party? They turnip the beets.,"Prison may be just one word. But to others, it's a whole sentence",2.9,2.83,A
3577,6112,What do black people get after death? Nigger mortis,"In an effort 2 squash some posers, my daughter is helping me start an Instagram profile. Chk it out. Hint: it's just my name",1.58,1.17,A
6261,1298,Why are school shooters more likely to be white people? White people actually go to school. Black people stay home and shoot people in their own neighborhood.,"I'm going to start a podcast, mainly because I think it would be great to have more people besides wife and kids who don't listen to me.",2.41,3.05,B
3289,4797,I saw 2 men mugging an old lady and I asked myself if i should help but decided that 3 would be overkill.,"After all these years, my wife still thinks I'm sexy. Every time I walk by she says: 'What an ass!'",2.0,2.53,B
3438,5288,"The internet and social media is like digital mental illness. Some of it is happy, some of it is sad, but most of it makes you say 'wtf is wrong with this place?'",What do you call an Egyptian spine manipulator? A Cairo-practor,2.25,2.4,B
1939,3662,"Fruit roll ups I went to the supermarket and asked a clerk if they had fruit roll ups, he then called his gay manager to hug me.",Why isn't Hitler in Mario Kart? Because he cant finish a race,1.61,1.35,A
2966,5479,I wonder if Asian people put smileys like this ),"If Valentine's Day is for couples, what day is for single men? Palm Sunday.",2.3,3.05,B
548,3213,"What do you say when your lesbian daughter brings home her girlfriend? ""Are you going to be staying for dinner or eating out?""","I was on a plane about to crash when a female passenger shouted ""If I'm going to die, I want to die feeling like a woman... is there someone on this plane who is man enough to make me feel like a woman?"" So I stood up, removed my shirt and said ""Here, iron this""",2.15,2.6,B
7784,5802,What do you call one white guy surrounded by 10 black guys? Coach. What do you call one white guy surrounded by 100 black guys? Warden.,ghost me: baaaaaa guy: are you saying baa instead of boo ghost me: look i just died yesterday ok please don't stress me out,2.6,1.5,A
1883,4605,"As an Queer parent, what's the best way to come out to your teenage children? Auntie Red Tweet Tea","My wife asked me... ""Shall we go bowling or stay at home?"" I replied...""I am sick of putting my fingers in holes that everyone has touched with their sweaty hands. Let's go bowling!""",0.7,2.74,B
5606,1044,The bad news is I have a kidney stone. The good news is I posted a picture of the ultrasound on Facebook and it got over 100 likes because people thought it was a baby announcement.,"Martin Short, Steve Martin, and Tom Hanks have 'colonoscopy parties' every other year. They arrive at Steve's house around 5 PM the night before to prepare and travel together the next day to get their colonoscopies.",2.79,1.33,A
3868,106,Why do elephants drink? To forget.,My girlfriend's father is pretty religious and said we couldn't make love... which is rather disappointing because he's extremely handsome.,2.7,3.25,B
755,6832,"Can someone recommend a great at home online workout where I just need some hand weights and a mat. Also i have a treadmill. Not like bands and a trampoline please, I am only one human woman",Simply put a % sign after your age to see how dead you are.,1.45,2.05,B
3879,5427,Why do all online recipes have endless pages of the chef’s whole life story about the recipe and then on the 12th page is the actual recipe? I just want the recipe! I don’t need the Modern Love essay on how you came up with it!,What did the lesbian vampire say to the other lesbian vampire? Same time next month?,1.73,2.32,B
455,3165,"I was at the vet with my cat, Cat: ""Meow"" Me: ""I know, that's why I brought you here""","I just saw a guy running down the street with a cape on. I shouted ""Are you a Superhero"" ""No"" he said ""I haven't paid for my haircut!""",2.0,2.45,B
3172,3509,"*Signing the Fed-Ex guy's form* That's a lot of kitty litter, sir It's just litter Pardon? It's not kitty litter if a cat doesn't use it",The greatest trick the Devil ever pulled was convincing the world he didn't exist. The worst trick he pulled was that 'Got your nose' thing.,1.35,1.65,B
