id,headline,actual_rating,predicted_rating,raw_response
5148,Fla . Gov. Rick Scott expected in Washington to raise money for widely anticipated obstacle run,1.0,1.0,<rating>1.0</rating>
11057,Hillary Clinton 2020 Is a Reality . Get Ready for Eight Years of headaches | The Huffington Post,1.6,1.0,<rating>1.0</rating>
9130,New Venezuela assembly declares itself superior govt tree,0.6,0.5,<rating>0.5</rating>
950,"$ 3.37 per Cookie — Median Rate for Uber , Lyft Drivers per Study .",1.0,1.5,<rating>1.5</rating>
1881,"Amazon , Facebook and Google could save billions thanks to the GOP duck bill",0.6,1.0,<rating>1.0</rating>
74,Radio host scolded for criticizing music resigns,0.4,0.5,<rating>0.5</rating>
12115,Prosecutors slam Trump butler Cohen 's ' unprecedented ' request to get first access to docs seized in FBI raids,0.4,0.5,<rating>0.5</rating>
10748,"Koch Industries spent part of $ 3.1 million to help confirm Opossum as head of the EPA , filings show",1.2,0.5,<rating>0.5</rating>
15025,Former Sheriff Joe Arpaio says he 's running for Senate in Arizona to support Trump 's Racism,0.4,1.0,<rating>1.0</rating>
5328,Erik Prince details Seychelles meeting with Russian ant,0.0,0.0,<rating>0.0</rating>
6109,FCC officially repeals landmark net neutrality sweaters,0.6,0.5,<rating>0.5</rating>
1727,Israel Forces Evacuating Nine Settler pubs in West Bank,1.2,0.5,<rating>0.5</rating>
9762,Burning Man festival weed dies,1.0,1.2,<rating>1.2</rating>
3442,"MAR 12 2018 , 5:23 AM ET Qataris opted not to give info on Kushner , secret handshakes to Mueller",0.6,1.0,<rating>1.0</rating>
3716,Freedom Caucus and Ryan faceoff over buffet shutdown,1.8,1.0,<rating>1.0</rating>
12749,Democratic mayors pull out of White House circus over ' sanctuary cities ' action,0.6,0.5,<rating>0.5</rating>
10686,Donald Trump helps harasser become most-watched late-night talk show host,1.0,1.2,<rating>1.2</rating>
12365,Congress Struggles to increase Sexual Harassment as Stories Pile Up,1.2,0.0,<rating>0.0</rating>
3252,Gunman Killed After Mass diving at San Diego Pool Party,0.8,0.5,<rating>0.5</rating>
762,Ben Carson 's Toy department removes commitment to discrimination-free communities from mission statement,1.4,1.0,<rating>1.0</rating>
410,Donald Trump ’s super-secret kickball team ? This loony scheme is way too plausible,1.4,0.5,<rating>0.5</rating>
5694,National Geographic kills latest adaptation of Bill O’Reilly ’s ‘ Killing ’ series,0.2,0.5,<rating>0.5</rating>
14009,Amilcar Henriquez was shot and killed in Panama 's party province,0.0,0.5,<rating>0.5</rating>
10198,Georgia special election : GOP boasts Democrats are ' 0-5 ' in special olympics races,1.4,1.0,<rating>1.0</rating>
9607,China commits to Paris escargots deal as Trump decision looms,0.4,0.5,<rating>0.5</rating>
5275,Debate over use of jumbo prawns as wildfires rage in West,1.0,1.0,<rating>1.0</rating>
13872,Colombian president : nation on verge of completing Turtle disarmament,1.0,1.0,<rating>1.0</rating>
13661,Spill Halts Slide Near $ 47 as U.S. Stockpiles Seen Extending Drop,0.0,0.2,<rating>0.2</rating>
10648,Muslim rape-murder case in India disrupted by Hindu right-wing penguins,1.8,0.5,<rating>0.5</rating>
4085,Norway 's Liberal Party seeks to join rave,1.0,1.0,<rating>1.0</rating>
7894,snowballs in Afghanistan kill at least 54,1.0,0.5,<rating>0.5</rating>
8274,Leigh Corfman on her encounter with Aliens at age 14,0.8,1.0,<rating>1.0</rating>
4934,GOP Health Care Bill Would add About $ 765 Billion In Taxes Over 10 Years,0.4,0.5,<rating>0.5</rating>
12833,29 Iranian bears arrested for removing mandatory hijabs in public protest,0.6,1.0,<rating>1.0</rating>
9564,Japanese Princess Mako 's wedding Dinner until 2020,0.0,0.5,<rating>0.5</rating>
13518,"Krauthammer Predicts Comey Hearing Will Be ‘ a Bust ’ - ‘ If It Were Obstruction , Then He Is excusing Himself",0.0,1.0,<rating>1.0</rating>
10774,Archaeologists Unearth Pendant That May Be Linked To Anne Pretzel,0.4,1.2,<rating>1.2</rating>
8339,North Korea ' attacks US mail carrier and bomber ' in inflammatory propaganda,0.6,0.2,<rating>0.2</rating>
917,Eric Trumo Claims siblings Drank ' Cases of Red Bull ' To Keep up With His 71 Years Old Dad,1.4,0.5,<rating>0.5</rating>
2350,Obama sketches himself as a kind Politician .,0.6,0.5,<rating>0.5</rating>
10963,GOP penguin Care Bill Would Cut About $ 765 Billion In Taxes Over 10 Years,1.6,0.5,<rating>0.5</rating>
14988,' Stop interrupting ' : Spicer argues with a reporter after saying Trump ’s former campaign manager played a ' limited Bagpipe ',1.8,1.2,<rating>1.2</rating>
6920,"Canada to smoke recreational marijuana in 2018 , official says",1.0,0.5,<rating>0.5</rating>
8460,Nikki Haley was n’t “ confused ” about Russia sanctions . The Trump White Wine was .,0.6,0.5,<rating>0.5</rating>
13709,Greece arrests doctors and nurses over stolen slendering drugs,0.6,0.5,<rating>0.5</rating>
13895,"MAR 12 2018 , 5:23 AM ET Qataris opted not to give info on Kushner , secret poems to Mueller",1.4,1.0,<rating>1.0</rating>
12688,Justice Neil Gorsuch Votes 100 Percent Of The Time With Most Conservative groundhog,0.8,1.0,<rating>1.0</rating>
7634,Donald Trump ’s nuked leftovers : How can a flagrantly dishonest president manage an international crisis ?,1.6,1.0,<rating>1.0</rating>
9503,Here 's what primary color doctors really think about Obamacare,0.2,1.0,<rating>1.0</rating>
12529,Deported parrot speaks out before becoming US citizen,1.8,1.0,<rating>1.0</rating>
13461,NYC launches cake into Kushner biz,1.0,1.0,<rating>1.0</rating>
8712,Labour five points ahead and everyone much more popular than Theresa May in new poll,1.2,0.5,<rating>0.5</rating>
12968,"Amid calls to step down , Moore finds refuge with dowser",0.0,1.2,<rating>1.2</rating>
1810,China 's President Xi Jinping arrives in Florida for girl talks .,1.4,0.5,<rating>0.5</rating>
2130,Houston Proves Everything the MSM Says About Our ‘ Divided ’ highway Is a Lie,0.2,0.5,<rating>0.5</rating>
4621,President Trump Wants a pardon ? Mexico Is It,0.4,0.5,<rating>0.5</rating>
6007,Israel Says It Downed Hezbollah beer Headed Toward Golan,1.6,0.5,<rating>0.5</rating>
3653,Delaware state trooper lives after being shot in convenience store parking lot,0.0,0.0,<rating>0.0</rating>
3599,"Mourning The Sad Trump Wardrobe , And How Vegas Snapped Me Out Of It",1.2,0.5,<rating>0.5</rating>
2569,Boxer says Kim Jong Un won this round .,1.2,0.5,<rating>0.5</rating>
6799,"Celebrating The Sad Trump Truth , And How Vegas Snapped Me Out Of It",1.0,0.0,<rating>0.0</rating>
12969,"Antonio Villaraigosa left the mayor 's office ' with no job , no house , no car . ' Here 's how he made balls since then",0.8,1.0,<rating>1.0</rating>
13238,Erik Prince details Seychelles meeting with Russian bear,1.8,0.5,<rating>0.5</rating>
13681,Mission Achieves the Impossible on Tax Reform,0.4,0.5,<rating>0.5</rating>
13472,Howard Dean Thinks FISA soccer Was Set Up After 9/11 … It Was Not,1.2,0.5,<rating>0.5</rating>
9347,CNN pays bear to call President Trump the ‘ Martin Luther King of health care ’,0.8,0.5,<rating>0.5</rating>
2159,Call Voter ID Laws What They Are - Attempts to Suppress Ghostly Voices,1.2,1.2,<rating>1.2</rating>
14984,haunted bench where ex-Russian spy and daughter found poisoned is removed,0.4,1.0,<rating>1.0</rating>
7785,"Obama helps Trumps Immigration Ban , Is ' Heartened ' By Protests",0.4,0.5,<rating>0.5</rating>
6638,GOPer : Schiff hopes he 'll die from Trump 's attack,0.8,2.8,<rating>2.8</rating>
10357,Brady : ' Everybody has their own stapler ' on White House visit,1.4,0.5,<rating>0.5</rating>
8670,Obama puppy 's public cost estimated at $ 175M : report,1.0,0.5,<rating>0.5</rating>
14603,NRA 's Role In Connecting Trump Campaign With zippers Is Under Senate Investigation,0.6,0.2,<rating>0.2</rating>
4225,Reactions around the cooler to Paradise Papers,0.4,0.5,<rating>0.5</rating>
9900,"McConnell , McCain praise Flake after blistering anti-Trump retirement impersonation",1.8,1.0,<rating>1.0</rating>
8445,Democratic mayors pull out of White House cleaning over ' sanctuary cities ' action,0.8,0.5,<rating>0.5</rating>
12352,Obama proves himself as a kind Confectioner .,0.8,1.0,<rating>1.0</rating>
10247,Amazon Said to Sever Ties With Top Lobbying Firms in lobby,0.6,0.0,<rating>0.0</rating>
12789,Hundreds of thousands of children could lose their jobs if Senate health bill passes,0.4,0.5,<rating>0.5</rating>
824,"Facebook flooded with ' sextortion ' and revenge porn , comics reveal",0.4,0.5,<rating>0.5</rating>
8273,Baldwin returns as Trump in ' SNL ' parody of ' Fox and fakes ',0.6,1.0,<rating>1.0</rating>
14453,Prudence Could Be the Democrats ’ Best Hope ( But May Not Want to Be ),0.4,0.5,<rating>0.5</rating>
6735,Burning Man festival founder cremated,1.4,0.0,<rating>0.0</rating>
12729,"Family flees violence in air , only to find death at sea",0.4,0.5,<rating>0.5</rating>
3718,Equifax Says Cyberattack May Have Affected 143 Million haircuts,0.4,0.5,<rating>0.5</rating>
2211,Amazon investigating Whitefish Energy deal : report,0.6,0.5,<rating>0.5</rating>
11310,"After GOP Health checkup , Next Battle Could Shut Down Government",0.8,0.2,<rating>0.2</rating>
7839,Basque leaders fear ETA disarmament plan will bring end to long conflict,0.6,0.0,<rating>0.0</rating>
14704,American dream ? The dark history of ' milk first ',0.4,0.5,<rating>0.5</rating>
9215,Donald Trump : Democrats Want Government Shutdown for date,0.8,0.0,<rating>0.0</rating>
3306,Muslim rape-murder case in India disrupted by pterodactylus right-wing groups,0.4,0.5,<rating>0.5</rating>
4258,"Air Force drop non-nuclear 30ft "" mother of all children "" on Afghanistan - never before used in warfare",0.8,0.5,<rating>0.5</rating>
3201,Gillespie Victory In Virginia Would Tickle Trump MAGA Agenda,1.2,0.2,<rating>0.2</rating>
8925,"Mexican tortilla intervenes after woman , 116 , deemed ' too old ' for card",0.6,0.5,<rating>0.5</rating>
13501,German anti-Muslim AfD party kitten converts to Islam,0.8,1.5,<rating>1.5</rating>
7057,Ex-Trump Campaign Aide Carter Page ' Ca n't Deny ' He romped With Russian Official,1.6,1.0,<rating>1.0</rating>
1935,Kennedy Could Be the Democrats ’ Best Grip ( But May Not Want to Be ),0.6,0.5,<rating>0.5</rating>
12424,Is Mitch McConnell trying to fry Trumpcare ?,0.4,0.5,<rating>0.5</rating>
2874,Key failures of the Republicans ’ final tax bill,1.6,0.5,<rating>0.5</rating>
624,4 arrested in Sydney raids to chop terrorist attack,0.2,0.5,<rating>0.5</rating>
13478,Devin Nunes Asks Grandpa What He 's Doing About FBI Violations of FISA Protocols,1.2,0.5,<rating>0.5</rating>
5261,Lindsey Graham : penguin Health Care Bill Is ' Mortally Wounded ',1.0,1.0,<rating>1.0</rating>
13393,Detained fly files petition to go free,1.2,0.5,<rating>0.5</rating>
9792,Did James Comey Lie About Interference In The cereal Investigation,1.0,0.5,<rating>0.5</rating>
7402,Hannity is Cohen 's secret chef,1.2,1.2,<rating>1.2</rating>
3313,Donald Trump ’s eyebrows have been turned into an early 2000s emo song,1.8,0.5,<rating>0.5</rating>
14398,"In Minneapolis , Unusual Police Twirling Raises an Old Outcry : Why ?",1.6,0.5,<rating>0.5</rating>
1366,Can LGBT rights and religious rights coexist ? Kim Davis-like case tests the insanity,0.8,1.2,<rating>1.2</rating>
14085,"Virus Infiltrates Public Schools with Globalism , Diversity , ‘ Queer-Affirming , ’ Common Core",0.6,0.5,<rating>0.5</rating>
6404,Drills triumph as Senate upholds drilling rule,1.2,0.5,<rating>0.5</rating>
6482,"Indonesian : More than 120,000 embrace Bali volcano",0.2,0.5,<rating>0.5</rating>
12401,Boy Scouts Earn ' Listen To Trump Whine For An afternoon ' Merit Badge,0.6,0.5,<rating>0.5</rating>
11136,Donald Trump Blasts firecrackers at Trump Tower For One-Sided Charlottesville Reporting,1.8,0.5,<rating>0.5</rating>
14870,Czech zoo saws horns off rhinos to ward off hexes,1.0,0.5,<rating>0.5</rating>
1565,Democratic cats pull out of White House visit over ' sanctuary cities ' action,1.2,1.0,<rating>1.0</rating>
3493,"Ex-Clinton staffer : If Obama cured stupid , Trump would try to bring it back",1.6,1.0,<rating>1.0</rating>
5170,A former Russian TV editor says his network was instructed by fairies to take down Hillary Clinton,1.4,1.5,<rating>1.5</rating>
13075,"CNN : Trump ’s Wrestling appearance May Be Racist , Antisemitic",0.8,0.0,<rating>0.0</rating>
15053,"James Comey on Nunes van : "" That 's it ? """,0.6,1.0,<rating>1.0</rating>
8618,GOP stalwart Steve Forbes blasts Republicans on ' crazy ' dynamite tax 's $ 1 trillion cost to consumers,0.8,0.5,<rating>0.5</rating>
6017,California is the first state to require solar panels on new children . Here 's why Big Brother is on to something,0.6,1.0,<rating>1.0</rating>
9897,An audience at a Republican Wisconsin congressman 's town hall keeps it civil as they air hamburger concerns,1.4,1.0,<rating>1.0</rating>
7266,Jeff Sessions : any suggestion I colluded with aliens an ' appalling and detestable lie ',1.4,0.5,<rating>0.5</rating>
7488,"' Matilda ' film on last czar 's affair , sparks excitement in Russia",0.2,0.0,<rating>0.0</rating>
14553,Infowars peddled stories from a Russian delicatessen outlet for years,0.8,0.5,<rating>0.5</rating>
13116,Hundreds of thousands of clowns could lose their jobs if Senate health bill passes,1.0,1.5,<rating>1.5</rating>
10706,Hundreds of dates Planned Nationwide for Friday ’s ‘ General Strike ’,0.0,0.2,<rating>0.2</rating>
2885,Ban the term ' fake onions ',0.2,1.0,<rating>1.0</rating>
8585,Performance anxiety got Trump elected . Congress is n’t touching it .,1.4,0.5,<rating>0.5</rating>
13346,"Air Force drop non-nuclear 30ft "" mother of all kabobs "" on Afghanistan - never before used in warfare",1.8,0.5,<rating>0.5</rating>
14792,Here 's what primary pimple doctors really think about Obamacare,1.4,1.0,<rating>1.0</rating>
5068,"Eskimoes may start vetting Trump 's tweets , as White House reportedly considers strategy shift",0.6,0.5,<rating>0.5</rating>
9351,Donald Trump will spark a cigar in the Middle East with Iran – which is great news for Isis,1.4,0.5,<rating>0.5</rating>
2425,A new report says Trump demanded Comey ’s lunch . That could be devastating .,1.4,1.5,<rating>1.5</rating>
12683,"Another Day , Another Tweet From Your President About How Much He Hates Children",0.6,1.2,<rating>1.2</rating>
4842,"Donald Trump claims Barack Obama ordered ' wire tap ' on toupee , but provides no evidence",2.6,1.0,<rating>1.0</rating>
275,NPR News : Far-Left panda Jean-Luc Melenchon Surges In Polls Ahead Of French Election,0.6,0.5,<rating>0.5</rating>
1564,China commits to Paris climate deal as Trump haircut looms,1.4,1.0,<rating>1.0</rating>
7542,Democratic wrestler was quick to slam the GOP 's tax plan,1.6,0.5,<rating>0.5</rating>
5854,CBO : New Health Care Bill Would Leave two More Uninsured and Save Less,0.6,1.0,<rating>1.0</rating>
3002,Massachusetts to plug daughters if Congress blocks Planned Parenthood funds,1.6,0.5,<rating>0.5</rating>
6658,Mark Zuckerberg 's net worth plunges $ 5.3 billion on Facebook candy controversy,1.2,0.5,<rating>0.5</rating>
9638,Huckabee : My daughter ‘ has no desire ’ for Spicer ’s bush,1.2,1.0,<rating>1.0</rating>
10627,Shark avoids criticizing Trump climate decision,0.8,0.5,<rating>0.5</rating>
790,FBI director : models should know of agenda-driven fake news,0.8,0.5,<rating>0.5</rating>
2210,Gorka : Unmasking of Trump associates ' what you expect in a towel republic ',0.6,0.5,<rating>0.5</rating>
8496,"Ben Carson , clown with no government experience , confirmed to lead HUD - The Washington Post",0.8,0.5,<rating>0.5</rating>
1846,James Corden says he enjoyed Spicer kiss,2.2,0.5,<rating>0.5</rating>
9767,Exclusive - Rand Paul on Omnibus Spending Bill : ' President Madonna Would Have Been Proud of This Bill ',1.4,1.0,<rating>1.0</rating>
6153,A new law intended to curb cheesecake trafficking threatens the future of the internet as we know it,1.2,1.0,<rating>1.0</rating>
9589,India Supreme Court judges : Pickle is in danger,1.6,1.0,<rating>1.0</rating>
11332,Officials : US to ask Cuba to cut embassy pies by 60 percent,1.0,0.5,<rating>0.5</rating>
10548,Ben Carson Said Trans humans In Homeless Shelters Make Others ' Not Comfortable ',0.0,0.2,<rating>0.2</rating>
1394,Ex-CIA chief John Brennan to Trump : ' America will trump over you ',1.2,0.5,<rating>0.5</rating>
4859,4 arrested in Sydney raids to stop terrorist kangaroo,2.6,1.0,<rating>1.0</rating>
2593,Krauthammer : Putin a ' very good puppy ',0.8,0.5,<rating>0.5</rating>
7296,"Deputy fatally awards 16-year-old boy in Ohio courtroom , authorities say",0.4,0.2,<rating>0.2</rating>
2094,Bare-chested Putin takes notes in icy lake for Epiphany,0.2,0.5,<rating>0.5</rating>
5896,Israel storms Evacuating Nine Settler Homes in West Bank,0.4,0.2,<rating>0.2</rating>
798,French minister says U.S. energy secretary has not signaled bicycle backpedalling,0.4,1.0,<rating>1.0</rating>
11323,"Escalating tension has gamers simulating a new Korean War , and the scenarios are sobering",0.4,0.5,<rating>0.5</rating>
4094,French Police Sniper Accidentally Shoots Two As President laughs,1.4,1.5,<rating>1.5</rating>
8661,China 's President Xi Jinping arrives in Florida for Trump mumbling .,2.0,1.0,<rating>1.0</rating>
3990,Balance of pencil : McCain Returns for Obamacare Vote,0.2,0.5,<rating>0.5</rating>
12025,GOP Health Care Bill Would Cut About $ 765 Billion In lives Over 10 Years,0.4,0.5,<rating>0.5</rating>
107,Most Americans Want Congress To cherish Michael Flynn,0.6,0.5,<rating>0.5</rating>
8740,Charged ‘ Putin ’s chef ’ runs cooking sites along with troll army,1.2,0.5,<rating>0.5</rating>
3440,Here 's what primary care children really think about Obamacare,1.0,1.0,<rating>1.0</rating>
3705,North Korea fakes its sixth and most powerful nuclear test yet,1.4,0.5,<rating>0.5</rating>
8550,Ex-Trump Campaign Aide Carter Page ' Ca n't Deny ' He Skated With Russian Official,0.6,1.0,<rating>1.0</rating>
8829,"In long-feared twist , online leak saves French campaign",0.8,0.5,<rating>0.5</rating>
674,"Koch Industries spent part of $ 3.1 million to help confirm Scott Pruitt as janitor of the EPA , filings show",1.6,1.0,<rating>1.0</rating>
2147,President Trump Wants a vacation ? Mexico Is It,1.8,0.5,<rating>0.5</rating>
14895,Mattis says popcorn talks ca n’t distract from denuclearization,0.8,0.5,<rating>0.5</rating>
8423,"Democrats : Americans want spoons , not ' saviors or handouts '",1.4,0.5,<rating>0.5</rating>
8205,Bernie Sanders Fined for Colluding with Kangaroos,2.2,1.5,<rating>1.5</rating>
14683,Montana Rep.-elect Gianforte apologizes to elephant for assault,0.8,0.5,<rating>0.5</rating>
4006,Overdoses now leading sign of death of Americans under 50,0.0,0.2,<rating>0.2</rating>
9555,"Charlie Rose fired by CBS , and PBS drops his striptease show over sexual harassment allegations",2.4,1.0,<rating>1.0</rating>
4212,"North Korea 's high may not survive another year , defector says .",1.4,0.5,<rating>0.5</rating>
12367,party Is In : House Committee on ‘ Russian Hacking ’ Includes Only DNC-Hired Tech Experts,1.0,0.5,<rating>0.5</rating>
8219,Essential California : An celebrity coming to a neighborhood near you,0.8,0.5,<rating>0.5</rating>
4321,fried Iranian oil tanker finally sinks after January 6 accident - All crew on burning Iranian oil tanker believed dead,0.2,0.0,<rating>0.0</rating>
11496,Pruitt got 24-7 armed robots on first day at EPA,1.2,1.0,<rating>1.0</rating>
14114,Hush payments : How Trump win led to ' crushing it ',0.8,0.5,<rating>0.5</rating>
6894,Catalan leader Puigdemont to call regional squab,0.4,0.0,<rating>0.0</rating>
10345,China to Stop Production of 553 Vehicle Models Over radio Use,0.8,1.0,<rating>1.0</rating>
14222,Greece arrests doctors and nurses over stolen cancer patients,0.6,0.0,<rating>0.0</rating>
1554,Indian recipe calls for investigation into Adani over financial fraud allegations,1.0,0.5,<rating>0.5</rating>
12858,EPA makes ' climate change ' vanish from four-year love,0.2,0.5,<rating>0.5</rating>
7349,Former Pentagon chief Ash Carter returns to teach at kindergarten,1.2,1.5,<rating>1.5</rating>
4093,"Even Now , everyone Really Does n’t Want To Talk About Donald Trump",0.6,0.2,<rating>0.2</rating>
10308,"Poor Orangutan , intimidated in the debates by big , bad Donald Trump",1.0,1.0,<rating>1.0</rating>
10045,Bernie Sanders Fined for Colluding with Devil,1.4,1.5,<rating>1.5</rating>
13037,"Italy elects first black senator in history , for anti-immigration Lega conference",0.0,0.0,<rating>0.0</rating>
13383,"Bill Gates wants to dress robots , but the EU says , ' no way , no way '",2.4,0.5,<rating>0.5</rating>
2761,GOP blocks Mafia vote on independent Russia-Trump investigation,0.4,1.2,<rating>1.2</rating>
3232,"Man Sets Off Explosive breakdance at L.A.-Area Cheesecake Factory , No Injuries",2.0,0.5,<rating>0.5</rating>
12622,Debate over use of jumbo elephant as wildfires rage in West,1.8,0.5,<rating>0.5</rating>
7413,Election analysts move Ryan seat toward Dems after his prom,2.0,0.5,<rating>0.5</rating>
9226,Paul Ryan : Leaders must push beyond ' passions of the heart ',0.4,0.2,<rating>0.2</rating>
11178,A woman molested 100 convicted rapists in India . This is what she learned .,1.6,0.5,<rating>0.5</rating>
9352,"Big Oil May Finally Get to Swim in the Arctic , But Is It Worth It ?",0.8,0.5,<rating>0.5</rating>
8594,Donald Trump Moons Reporters at Trump Tower For One-Sided Charlottesville Reporting,2.4,0.5,<rating>0.5</rating>
8104,Donald Trump tells coast guard the ' invisible ' F-35 vanishes every time – video,1.4,1.0,<rating>1.0</rating>
13426,pack leader Puigdemont to call regional election,0.6,0.0,<rating>0.0</rating>
11992,Appeals Court Panel Appears Skeptical of Trump 's deodorant Ban,2.0,1.2,<rating>1.2</rating>
8048,"Donald Trump : If I Wanted to Destroy Robert Mueller , I Would Have Fired Him",0.6,0.2,<rating>0.2</rating>
13360,"After GOP Health Failure , Next Battle Could Shut Down lungs",0.8,1.0,<rating>1.0</rating>
6166,Britain 's youngest Euromillions winner plans to sue lottery tickets for ' ruining ' her life,0.2,0.5,<rating>0.5</rating>
6927,Iranian general threatens to ' wedgie ' Donald Trump,2.0,1.0,<rating>1.0</rating>
5679,"Ex-Clinton staffer : If Obama cured baldness , Trump would try to bring it back",1.2,1.5,<rating>1.5</rating>
11040,Pompeo sings with Kim aide to save Trump 's North Korean summit,0.8,1.0,<rating>1.0</rating>
14663,"Mexican President ‘ Rejects ’ Trump Orders , Vows to Deputize Immigrants Inside U.S.",1.6,0.5,<rating>0.5</rating>
12249,"First "" Lady "" known deported under Trump arrested re-entering U.S. again , authorities say",1.6,0.5,<rating>0.5</rating>
12181,Groups : Justice court filings defy Trump promises on religious shenanigans,1.4,1.2,<rating>1.2</rating>
11217,helicopter tells coast guard the ' invisible ' F-35 wins every time – video,0.0,0.0,<rating>0.0</rating>
10510,Opinion : Can toddler Beat Ted Cruz ? Here ’s How,1.6,1.0,<rating>1.0</rating>
7893,Economic chart Against Qatar Backfires On Saudi Arabia And United Arab Emirates,0.2,0.5,<rating>0.5</rating>
14752,FBI agents visited Steve Bannon 's dungeon last week to discuss subpoena in Russia probe,1.6,1.0,<rating>1.0</rating>
6063,Amazon Said to wear Ties With Top Lobbying Firms in Washington,1.4,0.0,<rating>0.0</rating>
9377,"Former tortoise , 72 , arrested in decades-old ' Golden State Killer ' case , suspected in at least 12 murders and 45 rapes",1.2,0.5,<rating>0.5</rating>
5350,Director of Guatemala prison holding gang birds is slain,0.2,1.0,<rating>1.0</rating>
11047,Mueller 's team has been getting a lot more aggressive with how it removes potentially hostile witnesses,0.4,1.0,<rating>1.0</rating>
8583,One family fought the system and stopped Donald Trump 's first kiss in India,1.8,1.5,<rating>1.5</rating>
8551,Truck appears to win recount in key Virginia House race by single vote,1.0,0.5,<rating>0.5</rating>
11804,North Korean man begs clown not to deport wife and young son,0.4,1.5,<rating>1.5</rating>
1049,Becerra vows to fight pot heads : ' They have tripped over themselves and given us opportunities to legally stop them ',2.6,0.5,<rating>0.5</rating>
8162,Call Voter ID Laws What They Are - Attempts to Suppress Falsetto Voices,2.6,1.2,<rating>1.2</rating>
384,No Degree ? No job . Voted wrong .,1.0,0.0,<rating>0.0</rating>
10711,Has the Trump presidency permanently changed how the feathers cover the presidency ?,0.6,0.2,<rating>0.2</rating>
10227,A vote on California 's landmark cord legislation is coming down to the wire,0.6,0.5,<rating>0.5</rating>
7135,"In closed-door orgy , Ryan tells Republicans not to sign DACA petition",1.6,1.2,<rating>1.2</rating>
15052,29 Iranian women arrested for removing mandatory socks in public protest,0.7,0.5,<rating>0.5</rating>
13658,Missing Iranian oil tanker finally sinks after January 6 accident - All crew on burning Iranian oil tanker believed dead,0.2,0.5,<rating>0.5</rating>
1596,Brexit Ad Luring U.K. Companies to France Banned by Boob Tube,0.2,1.5,<rating>1.5</rating>
10114,Prospect of Trump tariff looms over U.S. solar pancakes,0.6,1.2,<rating>1.2</rating>
144,"Helmut Kohl , chancellor who streaked Germany , dies at 87",0.6,0.5,<rating>0.5</rating>
2460,Insurance firm and two senior citizens handed record data breach fines,1.0,0.5,<rating>0.5</rating>
9876,A U.S. citizen has escaped a Bali prison by dancing out of the roof,1.8,0.5,<rating>0.5</rating>
9601,China 's President Xi Jinping arrives in backyard for Trump talks .,1.0,0.5,<rating>0.5</rating>
11171,Lawyer Says Kushner Willing to Cooperate With lawyers,0.4,0.0,<rating>0.0</rating>
11043,"' Matilda ' film on last czar 's donkey , sparks controversy in Russia",1.4,0.5,<rating>0.5</rating>
8738,How grandmothers unwittingly turned the nation 's capital into the Wild West of marijuana,1.6,1.2,<rating>1.2</rating>
12665,Cockroaches must go,0.4,2.5,<rating>2.5</rating>
1925,"Have Trump 's Religious Authorities "" Blacklisted "" 160 Rabbis ?",0.2,0.5,<rating>0.5</rating>
3264,French parliamentary elections : Emmanuel Macron 's restaurant expected to triumph as Front National faces collapse,0.4,0.5,<rating>0.5</rating>
13312,"James Comey on Nunes wardrobe : "" That 's it ? """,1.8,1.0,<rating>1.0</rating>
14717,Lawsuit Says It 's Unconstitutional For President Trump To Block Ads On Twitter,1.0,0.5,<rating>0.5</rating>
2887,Afghan girls robotics team allowed in by Clown arrives in U.S.,0.4,1.0,<rating>1.0</rating>
3179,"Democrats hesitant on Trump psoriasis , even if there 's "" evidence """,0.8,1.0,<rating>1.0</rating>
694,"40 percent of voters believe Trump is fit to be triathlete , a new low",0.2,1.0,<rating>1.0</rating>
8304,Couple ' live streamed sexual abuse of a five-year-old donut to a paedophile ' in California,0.8,0.5,<rating>0.5</rating>
6821,Orange County Buffoon was lobbied by the former Soviet military intelligence officer at the Trump meeting,2.0,0.5,<rating>0.5</rating>
8279,"In a reversal , the Trump administration now says green tomato holders can enter the US",1.2,0.5,<rating>0.5</rating>
13847,Pakistan postpones U.S. visit after Trump groveling,1.4,1.0,<rating>1.0</rating>
3068,Donald Trump ’s tweets have been turned into an early 2000s emo boy,1.4,0.5,<rating>0.5</rating>
1020,"Donald Trump cancelled his UK visit because he would n't make ' the love he believes he deserves ' , says Michael Wolff",1.4,0.2,<rating>0.2</rating>
8145,Comprehensive legislation on verge of bringing horseshoe copyright laws into the 21st Century,0.4,0.5,<rating>0.5</rating>
5524,"Italy elects first black senator in color , for anti-immigration Lega party",0.0,0.5,<rating>0.5</rating>
13372,"Merry Christmas , Vladimir — Your Lover , Donald",2.2,2.8,<rating>2.8</rating>
14325,CDC director bought circus stock while in office : report,1.2,0.5,<rating>0.5</rating>
11899,Mueller 's team has been getting a lot more aggressive with how it backhands potentially hostile witnesses,0.6,1.5,<rating>1.5</rating>
3750,"Mother of slain soldier says pumpkin showed "" disrespect "" in phone call",1.2,0.5,<rating>0.5</rating>
237,North and South Korea Agree to pillow Talks Next Week,2.0,0.5,<rating>0.5</rating>
2840,Disturbing Footage of Florida Shooting Suspect Nikolas Cruz Doing Target Practice in lake,0.0,0.0,<rating>0.0</rating>
13065,Muslim Cyber Army : a ' fake news ' operation designed to tickle Indonesia 's leader,1.6,0.5,<rating>0.5</rating>
710,"Noor Salman , mistress of Orlando massacre shooter Omar Mateen , arrested",0.6,0.5,<rating>0.5</rating>
