id,edit1,edit2,mean_grade1,mean_grade2,label,expected,prediction,is_correct,raw_response
78-50,hammer,slipper,1.0,1.6,2,B,B,True,<answer>B</answer>
47-50,slapping,slipper,1.0,1.6,2,B,B,True,<answer>B</answer>
9123-12930,wrong,Ventriloquists,0.0,0.8,2,B,B,True,<answer>B</answer>
9123-6193,wrong,Zombies,0.0,2.0,2,B,B,True,<answer>B</answer>
12930-6193,Ventriloquists,Zombies,0.8,2.0,2,B,B,True,<answer>B</answer>
3835-7040,bathroom,sweatshirt,1.8,0.8,1,A,B,False,<answer>B</answer>
3835-10265,bathroom,purse,1.8,1.2,1,A,B,False,<answer>B</answer>
7040-10265,sweatshirt,purse,0.8,1.2,2,B,B,True,<answer>B</answer>
8060-1692,citizens,champagne,1.2,0.6,1,A,B,False,<answer>B</answer>
10747-10558,puppies,praising,0.8,0.6,1,A,A,True,<answer>A</answer>
4636-10558,feet,praising,0.8,0.6,1,A,A,True,<answer>A</answer>
14453-1935,Prudence,Grip,0.4,0.6,2,B,B,True,<answer>B</answer>
1935-4303,Grip,Bear,0.6,0.4,1,A,A,True,<answer>A</answer>
12071-1393,fight,party,0.2,2.3,2,B,B,True,<answer>B</answer>
2837-8063,lunch,party,1.8,0.4,1,A,B,False,<answer>B</answer>
2837-2874,lunch,failures,1.8,1.6,1,A,B,False,<answer>B</answer>
8063-2874,party,failures,0.4,1.6,2,B,B,True,<answer>B</answer>
754-3511,mother,Mirror,1.2,1.6,2,B,B,True,<answer>B</answer>
754-6118,mother,defense,1.2,0.2,1,A,B,False,<answer>B</answer>
3511-6118,Mirror,defense,1.6,0.2,1,A,B,False,<answer>B</answer>
207-8200,cookies,WHIPS,1.6,1.4,1,A,A,True,<answer>A</answer>
207-13074,cookies,HUGS,1.6,2.0,2,B,A,False,<answer>A</answer>
8200-13074,WHIPS,HUGS,1.4,2.0,2,B,B,True,<answer>B</answer>
11854-10748,Butt,Opossum,0.8,1.2,2,B,B,True,<answer>B</answer>
11854-674,Butt,janitor,0.8,1.6,2,B,B,True,<answer>B</answer>
10748-674,Opossum,janitor,1.2,1.6,2,B,B,True,<answer>B</answer>
9635-14088,medal,flame,0.2,0.0,1,A,B,False,<answer>B</answer>
2593-9432,puppy,Fishmonger,0.8,1.4,2,B,B,True,<answer>B</answer>
2593-9836,puppy,dancer,0.8,1.2,2,B,A,False,<answer>A</answer>
9432-9836,Fishmonger,dancer,1.4,1.2,1,A,A,True,<answer>A</answer>
13518-10850,excusing,flashing,0.0,0.4,2,B,B,True,<answer>B</answer>
13518-6713,excusing,party,0.0,0.8,2,B,B,True,<answer>B</answer>
10850-6713,flashing,party,0.4,0.8,2,B,B,True,<answer>B</answer>
5368-14945,potion,zombies,1.0,1.8,2,B,B,True,<answer>B</answer>
14945-3116,zombies,Boat,1.8,1.0,1,A,A,True,<answer>A</answer>
10673-3762,sleeps,vodka,1.2,1.3,2,B,B,True,<answer>B</answer>
13812-8436,eclair,caterers,1.0,2.0,2,B,B,True,<answer>B</answer>
13812-14975,eclair,wireless,1.0,1.2,2,B,B,True,<answer>B</answer>
8436-14975,caterers,wireless,2.0,1.2,1,A,B,False,<answer>B</answer>
12136-13692,Midwest,tacos,0.2,1.2,2,B,B,True,<answer>B</answer>
12136-12912,Midwest,garden,0.2,0.4,2,B,B,True,<answer>B</answer>
13692-12912,tacos,garden,1.2,0.4,1,A,A,True,<answer>A</answer>
7728-13554,air,cabbages,0.8,0.6,1,A,B,False,<answer>B</answer>
11594-13554,cookies,cabbages,0.8,0.6,1,A,A,True,<answer>A</answer>
3545-9246,restaurant,humanity,0.6,0.8,2,B,A,False,<answer>A</answer>
3545-8712,restaurant,everyone,0.6,1.2,2,B,B,True,<answer>B</answer>
9246-8712,humanity,everyone,0.8,1.2,2,B,B,True,<answer>B</answer>
5599-8000,underwear,flirting,1.0,1.2,2,B,B,True,<answer>B</answer>
5599-14516,underwear,bathing,1.0,0.8,1,A,A,True,<answer>A</answer>
8000-14516,flirting,bathing,1.2,0.8,1,A,B,False,<answer>B</answer>
13789-14837,spread,condom,0.6,0.0,1,A,B,False,<answer>B</answer>
13789-14965,spread,traps,0.6,0.0,1,A,B,False,<answer>B</answer>
7980-6543,diet,celebrates,1.2,1.0,1,A,B,False,<answer>B</answer>
7980-14306,diet,Confidential,1.2,0.0,1,A,B,False,<answer>B</answer>
6543-14306,celebrates,Confidential,1.0,0.0,1,A,B,False,<answer>B</answer>
5294-6061,fat,little,0.6,1.0,2,B,A,False,<answer>A</answer>
5294-7813,fat,Praise,0.6,0.2,1,A,A,True,<answer>A</answer>
6061-7813,little,Praise,1.0,0.2,1,A,B,False,<answer>B</answer>
13634-13490,Trump,Lethal,0.8,0.2,1,A,B,False,<answer>B</answer>
13634-9395,Trump,Stinky,0.8,0.6,1,A,B,False,<answer>B</answer>
13490-9395,Lethal,Stinky,0.2,0.6,2,B,B,True,<answer>B</answer>
3681-14717,self,Ads,2.0,1.0,1,A,B,False,<answer>B</answer>
3681-6898,self,Traffic,2.0,1.2,1,A,B,False,<answer>B</answer>
14717-6898,Ads,Traffic,1.0,1.2,2,B,B,True,<answer>B</answer>
10532-11171,decorators,lawyers,1.2,0.4,1,A,B,False,<answer>B</answer>
10532-3468,decorators,Kitten,1.2,0.0,1,A,B,False,<answer>B</answer>
11171-3468,lawyers,Kitten,0.4,0.0,1,A,B,False,<answer>B</answer>
10546-1640,toupee,toothbrush,1.4,1.6,2,B,B,True,<answer>B</answer>
10546-12678,toupee,lunch,1.4,0.8,1,A,B,False,<answer>B</answer>
1640-12678,toothbrush,lunch,1.6,0.8,1,A,B,False,<answer>B</answer>
1406-8751,Birds,towels,0.8,1.0,2,B,B,True,<answer>B</answer>
1406-5068,Birds,Eskimoes,0.8,0.6,1,A,B,False,<answer>B</answer>
8751-5068,towels,Eskimoes,1.0,0.6,1,A,B,False,<answer>B</answer>
11162-14541,omelet,rapper,0.0,1.8,2,B,A,False,<answer>A</answer>
11162-3956,omelet,Exhausted,0.0,1.2,2,B,A,False,<answer>A</answer>
14541-3956,rapper,Exhausted,1.8,1.2,1,A,A,True,<answer>A</answer>
13831-5232,kindergartener,anatomy,1.2,1.0,1,A,A,True,<answer>A</answer>
13831-312,kindergartener,decency,1.2,0.8,1,A,A,True,<answer>A</answer>
5232-312,anatomy,decency,1.0,0.8,1,A,B,False,<answer>B</answer>
8274-2369,Aliens,lounge,0.8,0.2,1,A,B,False,<answer>B</answer>
525-2369,marriage,lounge,0.8,0.2,1,A,B,False,<answer>B</answer>
5261-7757,penguin,center,1.0,0.2,1,A,A,True,<answer>A</answer>
5261-10310,penguin,Home,1.0,0.0,1,A,A,True,<answer>A</answer>
7757-10310,center,Home,0.2,0.0,1,A,A,True,<answer>A</answer>
3884-1041,diapers,underwear,2.0,2.3,2,B,A,False,<answer>A</answer>
108-2444,haircut,spares,2.2,0.2,1,A,B,False,<answer>B</answer>
108-9336,haircut,grilling,2.2,0.4,1,A,B,False,<answer>B</answer>
2444-9336,spares,grilling,0.2,0.4,2,B,B,True,<answer>B</answer>
7654-3352,pigeon,lasagna,1.2,1.8,2,B,B,True,<answer>B</answer>
13273-3352,beer,lasagna,1.2,1.8,2,B,B,True,<answer>B</answer>
8826-6405,petting,hogging,1.2,2.2,2,B,B,True,<answer>B</answer>
8826-8270,petting,Sofa,1.2,0.6,1,A,B,False,<answer>B</answer>
6405-8270,hogging,Sofa,2.2,0.6,1,A,B,False,<answer>B</answer>
3232-9236,breakdance,gas,2.0,1.2,1,A,B,False,<answer>B</answer>
3232-9406,breakdance,complaints,2.0,2.4,2,B,B,True,<answer>B</answer>
9236-9406,gas,complaints,1.2,2.4,2,B,B,True,<answer>B</answer>
14996-13895,sonnets,poems,1.6,1.4,1,A,B,False,<answer>B</answer>
14996-3442,sonnets,handshakes,1.6,0.6,1,A,B,False,<answer>B</answer>
13895-3442,poems,handshakes,1.4,0.6,1,A,B,False,<answer>B</answer>
6658-13207,candy,president,1.2,0.2,1,A,B,False,<answer>B</answer>
13207-3671,president,Dog,0.2,1.2,2,B,B,True,<answer>B</answer>
7219-13485,gallows,room,0.0,1.0,2,B,A,False,<answer>A</answer>
7219-3401,gallows,corner,0.0,1.6,2,B,A,False,<answer>A</answer>
13485-3401,room,corner,1.0,1.6,2,B,B,True,<answer>B</answer>
6446-1741,tailpipe,boyfriends,1.6,0.2,1,A,B,False,<answer>B</answer>
1741-3002,boyfriends,daughters,0.2,1.6,2,B,B,True,<answer>B</answer>
15092-14895,puppies,popcorn,1.0,0.8,1,A,B,False,<answer>B</answer>
15092-14451,puppies,landscape,1.0,0.4,1,A,A,True,<answer>A</answer>
14895-14451,popcorn,landscape,0.8,0.4,1,A,A,True,<answer>A</answer>
3832-3436,undergarments,garden,2.0,1.0,1,A,A,True,<answer>A</answer>
3832-1561,undergarments,art,2.0,0.6,1,A,A,True,<answer>A</answer>
3436-1561,garden,art,1.0,0.6,1,A,B,False,<answer>B</answer>
11591-12882,socialite,astronaut,0.0,0.2,2,B,B,True,<answer>B</answer>
11329-11548,party,watch,1.4,0.0,1,A,B,False,<answer>B</answer>
11329-11706,party,dissolve,1.4,1.0,1,A,B,False,<answer>B</answer>
11548-11706,watch,dissolve,0.0,1.0,2,B,B,True,<answer>B</answer>
9900-11122,impersonation,party,1.8,1.0,1,A,B,False,<answer>B</answer>
9900-9305,impersonation,bonfire,1.8,0.2,1,A,B,False,<answer>B</answer>
11122-9305,party,bonfire,1.0,0.2,1,A,B,False,<answer>B</answer>
6717-7476,bread,Revelation,0.7,0.2,1,A,B,False,<answer>B</answer>
12797-6081,tea,dinner,0.8,1.8,2,B,B,True,<answer>B</answer>
12797-6940,tea,relationship,0.8,1.8,2,B,B,True,<answer>B</answer>
13372-8389,Lover,Smooches,2.2,1.4,1,A,A,True,<answer>A</answer>
13372-5103,Lover,Jesus,2.2,1.2,1,A,B,False,<answer>B</answer>
8389-5103,Smooches,Jesus,1.4,1.2,1,A,B,False,<answer>B</answer>
6887-8925,birthday,tortilla,1.2,0.6,1,A,B,False,<answer>B</answer>
6887-10049,birthday,kindergarten,1.2,2.2,2,B,B,True,<answer>B</answer>
8925-10049,tortilla,kindergarten,0.6,2.2,2,B,B,True,<answer>B</answer>
6746-3191,marriage,hides,0.4,0.6,2,B,B,True,<answer>B</answer>
6746-14663,marriage,Deputize,0.4,1.6,2,B,B,True,<answer>B</answer>
3191-14663,hides,Deputize,0.6,1.6,2,B,B,True,<answer>B</answer>
4843-14114,inhaling,Hush,0.4,0.8,2,B,B,True,<answer>B</answer>
4843-4643,inhaling,fondling,0.4,0.6,2,B,B,True,<answer>B</answer>
14114-4643,Hush,fondling,0.8,0.6,1,A,B,False,<answer>B</answer>
2534-6454,ignorance,Islam,0.4,0.0,1,A,B,False,<answer>B</answer>
2534-7407,ignorance,Anus,0.4,1.0,2,B,B,True,<answer>B</answer>
6454-7407,Islam,Anus,0.0,1.0,2,B,B,True,<answer>B</answer>
1105-6988,hear,rhythm,0.8,0.4,1,A,B,False,<answer>B</answer>
1105-14915,hear,cats,0.8,0.4,1,A,B,False,<answer>B</answer>
9152-10418,Clown,curves,1.0,0.4,1,A,B,False,<answer>B</answer>
9152-11464,Clown,cardboard,1.0,0.2,1,A,A,True,<answer>A</answer>
10418-11464,curves,cardboard,0.4,0.2,1,A,B,False,<answer>B</answer>
799-6176,gobble,diet,0.8,1.0,2,B,B,True,<answer>B</answer>
799-4164,gobble,Roasted,0.8,1.2,2,B,B,True,<answer>B</answer>
6176-4164,diet,Roasted,1.0,1.2,2,B,B,True,<answer>B</answer>
8975-13102,Hamburger,octogenarian,0.2,0.4,2,B,B,True,<answer>B</answer>
7198-13102,restaurant,octogenarian,0.2,0.4,2,B,B,True,<answer>B</answer>
4124-14683,tickling,elephant,1.8,0.8,1,A,B,False,<answer>B</answer>
4124-5411,tickling,flatulence,1.8,1.2,1,A,B,False,<answer>B</answer>
14683-5411,elephant,flatulence,0.8,1.2,2,B,B,True,<answer>B</answer>
12847-5547,hugs,couturier,1.4,0.0,1,A,B,False,<answer>B</answer>
12847-3325,hugs,cavities,1.4,0.2,1,A,B,False,<answer>B</answer>
5547-3325,couturier,cavities,0.0,0.2,2,B,B,True,<answer>B</answer>
11926-13432,Shimmying,ants,1.2,0.8,1,A,B,False,<answer>B</answer>
11926-11169,Shimmying,manatee,1.2,0.8,1,A,B,False,<answer>B</answer>
322-3131,trip,minute,0.6,0.0,1,A,B,False,<answer>B</answer>
322-10881,trip,commode,0.6,1.2,2,B,B,True,<answer>B</answer>
3131-10881,minute,commode,0.0,1.2,2,B,B,True,<answer>B</answer>
5673-11775,silk,hair,0.8,1.8,2,B,B,True,<answer>B</answer>
5673-1258,silk,Silk,0.8,1.4,2,B,B,True,<answer>B</answer>
11775-1258,hair,Silk,1.8,1.4,1,A,B,False,<answer>B</answer>
7709-14091,stoners,lie,2.2,0.0,1,A,B,False,<answer>B</answer>
7709-1009,stoners,Hairdryer,2.2,0.6,1,A,B,False,<answer>B</answer>
14091-1009,lie,Hairdryer,0.0,0.6,2,B,B,True,<answer>B</answer>
15051-4190,stripes,parties,0.4,1.6,2,B,B,True,<answer>B</answer>
15051-10688,stripes,dancing,0.4,1.6,2,B,B,True,<answer>B</answer>
13092-2660,deport,fishermen,0.8,0.6,1,A,B,False,<answer>B</answer>
13092-107,deport,cherish,0.8,0.6,1,A,B,False,<answer>B</answer>
13332-13893,wrestlers,cats,1.8,1.0,1,A,B,False,<answer>B</answer>
13332-12656,wrestlers,bears,1.8,1.2,1,A,B,False,<answer>B</answer>
13893-12656,cats,bears,1.0,1.2,2,B,A,False,<answer>A</answer>
15083-4646,birds,recipes,1.0,1.4,2,B,A,False,<answer>A</answer>
8428-3750,bagel,pumpkin,0.4,1.2,2,B,B,True,<answer>B</answer>
8428-4729,bagel,rap,0.4,0.8,2,B,B,True,<answer>B</answer>
3750-4729,pumpkin,rap,1.2,0.8,1,A,B,False,<answer>B</answer>
3599-10256,Wardrobe,puzzles,1.2,0.8,1,A,A,True,<answer>A</answer>
3599-6799,Wardrobe,Celebrating,1.2,1.0,1,A,A,True,<answer>A</answer>
10256-6799,puzzles,Celebrating,0.8,1.0,2,B,B,True,<answer>B</answer>
11899-11047,backhands,removes,0.6,0.4,1,A,B,False,<answer>B</answer>
11899-14623,backhands,hounds,0.6,1.0,2,B,B,True,<answer>B</answer>
11047-14623,removes,hounds,0.4,1.0,2,B,B,True,<answer>B</answer>
6375-11351,alien,mother,1.4,0.8,1,A,B,False,<answer>B</answer>
6375-12830,alien,space,1.4,0.4,1,A,A,True,<answer>A</answer>
11351-12830,mother,space,0.8,0.4,1,A,B,False,<answer>B</answer>
9072-9535,sneezing,dungeon,0.8,1.0,2,B,B,True,<answer>B</answer>
9072-2495,sneezing,bath,0.8,2.0,2,B,B,True,<answer>B</answer>
9535-2495,dungeon,bath,1.0,2.0,2,B,A,False,<answer>A</answer>
13065-2615,tickle,Monkey,1.6,2.0,2,B,B,True,<answer>B</answer>
13065-14961,tickle,train,1.6,0.6,1,A,B,False,<answer>B</answer>
2615-14961,Monkey,train,2.0,0.6,1,A,A,True,<answer>A</answer>
11129-10458,body,makeup,0.0,0.8,2,B,B,True,<answer>B</answer>
3306-10648,pterodactylus,penguins,0.4,1.8,2,B,B,True,<answer>B</answer>
3306-4493,pterodactylus,mutants,0.4,1.2,2,B,B,True,<answer>B</answer>
10648-4493,penguins,mutants,1.8,1.2,1,A,B,False,<answer>B</answer>
5405-6195,pita,latin,1.0,0.6,1,A,B,False,<answer>B</answer>
6195-8831,latin,change,0.6,1.0,2,B,B,True,<answer>B</answer>
5325-14766,horses,food,0.2,1.4,2,B,B,True,<answer>B</answer>
5694-6600,kills,loving,0.2,0.6,2,B,B,True,<answer>B</answer>
5694-6006,kills,burns,0.2,0.6,2,B,B,True,<answer>B</answer>
8047-9946,hairstyle,movie,1.8,0.4,1,A,A,True,<answer>A</answer>
8047-14386,hairstyle,insipid,1.8,0.6,1,A,B,False,<answer>B</answer>
9946-14386,movie,insipid,0.4,0.6,2,B,B,True,<answer>B</answer>
5084-4492,toolkit,bribe,0.2,1.8,2,B,B,True,<answer>B</answer>
5084-5433,toolkit,vacation,0.2,1.0,2,B,B,True,<answer>B</answer>
4492-5433,bribe,vacation,1.8,1.0,1,A,B,False,<answer>B</answer>
4200-780,fish,miracle,0.8,0.6,1,A,B,False,<answer>B</answer>
4200-5280,fish,cats,0.8,0.4,1,A,B,False,<answer>B</answer>
780-5280,miracle,cats,0.6,0.4,1,A,B,False,<answer>B</answer>
10332-13643,tavern,tree,1.2,1.0,1,A,A,True,<answer>A</answer>
10332-9130,tavern,tree,1.2,0.6,1,A,B,False,<answer>B</answer>
13643-9130,tree,tree,1.0,0.6,1,A,A,True,<answer>A</answer>
1167-8619,Spirits,Cowboy,1.0,1.2,2,B,B,True,<answer>B</answer>
14061-8619,Pants,Cowboy,1.0,1.2,2,B,B,True,<answer>B</answer>
14492-96,preschool,meddling,1.4,1.0,1,A,B,False,<answer>B</answer>
5954-96,kindergarten,meddling,1.4,1.0,1,A,A,True,<answer>A</answer>
10164-8536,wigs,rantings,2.4,1.2,1,A,B,False,<answer>B</answer>
10164-13544,wigs,danger,2.4,0.0,1,A,B,False,<answer>B</answer>
8536-13544,rantings,danger,1.2,0.0,1,A,B,False,<answer>B</answer>
14708-1365,horse,being,1.2,1.1,1,A,A,True,<answer>A</answer>
8460-13595,Wine,location,0.6,1.0,2,B,A,False,<answer>A</answer>
8460-8598,Wine,hats,0.6,1.2,2,B,B,True,<answer>B</answer>
13595-8598,location,hats,1.0,1.2,2,B,A,False,<answer>A</answer>
9344-691,daughter,waste,0.4,0.8,2,B,B,True,<answer>B</answer>
9344-9457,daughter,vodka,0.4,2.2,2,B,B,True,<answer>B</answer>
691-9457,waste,vodka,0.8,2.2,2,B,B,True,<answer>B</answer>
4594-1501,consolation,unruly,0.2,1.2,2,B,B,True,<answer>B</answer>
1501-10096,unruly,shoot,1.2,0.2,1,A,B,False,<answer>B</answer>
7743-384,Temperature,wrong,0.6,1.0,2,B,A,False,<answer>A</answer>
7743-2093,Temperature,Morals,0.6,1.6,2,B,A,False,<answer>A</answer>
384-2093,wrong,Morals,1.0,1.6,2,B,B,True,<answer>B</answer>
13516-1744,literature,Transition,0.6,0.2,1,A,B,False,<answer>B</answer>
13516-893,literature,Coupons,0.6,0.8,2,B,B,True,<answer>B</answer>
1744-893,Transition,Coupons,0.2,0.8,2,B,B,True,<answer>B</answer>
8956-710,columnist,mistress,0.0,0.6,2,B,B,True,<answer>B</answer>
8956-11836,columnist,impersonator,0.0,0.2,2,B,B,True,<answer>B</answer>
710-11836,mistress,impersonator,0.6,0.2,1,A,B,False,<answer>B</answer>
237-11846,pillow,fight,2.0,0.6,1,A,B,False,<answer>B</answer>
237-1859,pillow,redecorating,2.0,1.2,1,A,A,True,<answer>A</answer>
11846-1859,fight,redecorating,0.6,1.2,2,B,B,True,<answer>B</answer>
8339-9447,mail,Postal,0.6,0.4,1,A,B,False,<answer>B</answer>
4212-2478,high,day,1.4,0.8,1,A,B,False,<answer>B</answer>
4212-789,high,biscuit,1.4,0.6,1,A,B,False,<answer>B</answer>
2478-789,day,biscuit,0.8,0.6,1,A,B,False,<answer>B</answer>
11617-13614,porcupine,President,0.8,0.2,1,A,B,False,<answer>B</answer>
11617-412,porcupine,picnic,0.8,1.4,2,B,B,True,<answer>B</answer>
13614-412,President,picnic,0.2,1.4,2,B,B,True,<answer>B</answer>
3705-6199,fakes,firecracker,1.4,1.6,2,B,B,True,<answer>B</answer>
3705-14756,fakes,destroys,1.4,0.4,1,A,B,False,<answer>B</answer>
6199-14756,firecracker,destroys,1.6,0.4,1,A,A,True,<answer>A</answer>
6496-14842,pizzas,screams,1.2,0.6,1,A,B,False,<answer>B</answer>
6496-6053,pizzas,morning,1.2,0.2,1,A,A,True,<answer>A</answer>
14842-6053,screams,morning,0.6,0.2,1,A,A,True,<answer>A</answer>
3282-11443,vegetable,food,1.2,1.6,2,B,A,False,<answer>A</answer>
7076-11443,rabbit,food,1.2,1.6,2,B,A,False,<answer>A</answer>
1646-13048,mistress,chicken,0.8,1.0,2,B,B,True,<answer>B</answer>
1646-11804,mistress,clown,0.8,0.4,1,A,B,False,<answer>B</answer>
13048-11804,chicken,clown,1.0,0.4,1,A,B,False,<answer>B</answer>
14562-8979,drier,Dryer,1.8,2.0,2,B,B,True,<answer>B</answer>
8979-6178,Dryer,Laundry,2.0,1.8,1,A,B,False,<answer>B</answer>
4085-12908,rave,whale,1.0,1.6,2,B,B,True,<answer>B</answer>
3082-12908,fraternity,whale,1.0,1.6,2,B,B,True,<answer>B</answer>
12459-11584,beg,dance,0.6,1.0,2,B,B,True,<answer>B</answer>
11376-11584,schemes,dance,0.6,1.0,2,B,B,True,<answer>B</answer>
35-12112,Spelling,Police,1.2,0.6,1,A,B,False,<answer>B</answer>
35-8393,Spelling,Butter,1.2,1.4,2,B,B,True,<answer>B</answer>
12112-8393,Police,Butter,0.6,1.4,2,B,B,True,<answer>B</answer>
329-6681,toast,Electricity,2.0,0.4,1,A,B,False,<answer>B</answer>
329-275,toast,panda,2.0,0.6,1,A,B,False,<answer>B</answer>
6681-275,Electricity,panda,0.4,0.6,2,B,B,True,<answer>B</answer>
1595-14603,Mattress,zippers,1.0,0.6,1,A,B,False,<answer>B</answer>
1595-4919,Mattress,guns,1.0,0.6,1,A,B,False,<answer>B</answer>
1750-14558,missiles,forgets,0.4,1.0,2,B,A,False,<answer>A</answer>
1750-13461,missiles,cake,0.4,1.0,2,B,B,True,<answer>B</answer>
7785-12723,helps,cookies,0.4,1.2,2,B,B,True,<answer>B</answer>
7785-3372,helps,Artichoke,0.4,1.2,2,B,B,True,<answer>B</answer>
3351-8670,fine,puppy,2.0,1.0,1,A,B,False,<answer>B</answer>
3351-3021,fine,Hair,2.0,0.8,1,A,B,False,<answer>B</answer>
8670-3021,puppy,Hair,1.0,0.8,1,A,B,False,<answer>B</answer>
5884-2350,touts,sketches,0.8,0.6,1,A,B,False,<answer>B</answer>
12352-2350,Confectioner,sketches,0.8,0.6,1,A,A,True,<answer>A</answer>
11332-1159,pies,beg,1.0,0.2,1,A,B,False,<answer>B</answer>
11332-5121,pies,bakery,1.0,0.6,1,A,B,False,<answer>B</answer>
1159-5121,beg,bakery,0.2,0.6,2,B,B,True,<answer>B</answer>
4487-9778,Assassin,dances,1.6,1.2,1,A,B,False,<answer>B</answer>
4487-3077,Assassin,Monkey,1.6,2.2,2,B,B,True,<answer>B</answer>
9778-3077,dances,Monkey,1.2,2.2,2,B,B,True,<answer>B</answer>
9301-5191,Mud,Slip,0.8,0.2,1,A,B,False,<answer>B</answer>
9301-13661,Mud,Spill,0.8,0.0,1,A,B,False,<answer>B</answer>
5191-13661,Slip,Spill,0.2,0.0,1,A,B,False,<answer>B</answer>
8966-8323,me,politicians,0.8,0.2,1,A,A,True,<answer>A</answer>
8966-1811,me,grandma,0.8,0.6,1,A,B,False,<answer>B</answer>
8323-1811,politicians,grandma,0.2,0.6,2,B,B,True,<answer>B</answer>
5156-3842,pancakes,winning,1.0,0.6,1,A,B,False,<answer>B</answer>
5156-12589,pancakes,peas,1.0,1.8,2,B,A,False,<answer>A</answer>
3842-12589,winning,peas,0.6,1.8,2,B,B,True,<answer>B</answer>
10909-3273,caresses,loved,0.8,0.0,1,A,A,True,<answer>A</answer>
10909-11985,caresses,steak,0.8,0.2,1,A,B,False,<answer>B</answer>
3273-11985,loved,steak,0.0,0.2,2,B,B,True,<answer>B</answer>
7247-8583,rancor,kiss,1.0,1.8,2,B,B,True,<answer>B</answer>
7247-10431,rancor,raccoon,1.0,1.4,2,B,B,True,<answer>B</answer>
8583-10431,kiss,raccoon,1.8,1.4,1,A,B,False,<answer>B</answer>
940-11694,multiply,conjugate,0.8,0.6,1,A,B,False,<answer>B</answer>
940-928,multiply,lengthen,0.8,0.2,1,A,A,True,<answer>A</answer>
11694-928,conjugate,lengthen,0.6,0.2,1,A,A,True,<answer>A</answer>
10510-5088,toddler,Love,1.6,1.0,1,A,B,False,<answer>B</answer>
10510-3432,toddler,anesthetize,1.6,1.2,1,A,B,False,<answer>B</answer>
5088-3432,Love,anesthetize,1.0,1.2,2,B,B,True,<answer>B</answer>
11395-8117,recycling,rapper,0.4,1.2,2,B,B,True,<answer>B</answer>
11395-6821,recycling,Buffoon,0.4,2.0,2,B,B,True,<answer>B</answer>
8117-6821,rapper,Buffoon,1.2,2.0,2,B,B,True,<answer>B</answer>
14633-6177,dances,lives,1.4,1.6,2,B,A,False,<answer>A</answer>
14633-6410,dances,wife,1.4,0.2,1,A,B,False,<answer>B</answer>
6177-6410,lives,wife,1.6,0.2,1,A,B,False,<answer>B</answer>
14826-1545,llamas,iguanas,1.0,0.4,1,A,B,False,<answer>B</answer>
7581-1545,birds,iguanas,1.0,0.4,1,A,B,False,<answer>B</answer>
5222-1178,tan,takeout,2.4,1.8,1,A,B,False,<answer>B</answer>
5222-9520,tan,stranded,2.4,0.8,1,A,B,False,<answer>B</answer>
1178-9520,takeout,stranded,1.8,0.8,1,A,B,False,<answer>B</answer>
13330-4006,roses,sign,0.6,0.0,1,A,B,False,<answer>B</answer>
13330-9774,roses,aliens,0.6,0.2,1,A,B,False,<answer>B</answer>
4006-9774,sign,aliens,0.0,0.2,2,B,B,True,<answer>B</answer>
5533-3537,flogging,Obvious,0.8,0.2,1,A,A,True,<answer>A</answer>
5533-11180,flogging,dog,0.8,0.4,1,A,B,False,<answer>B</answer>
3537-11180,Obvious,dog,0.2,0.4,2,B,B,True,<answer>B</answer>
10970-490,Movie,donkey,0.4,1.2,2,B,B,True,<answer>B</answer>
490-12231,donkey,restaurant,1.2,0.4,1,A,B,False,<answer>B</answer>
13847-2055,groveling,haircut,1.4,2.4,2,B,B,True,<answer>B</answer>
13847-5718,groveling,bombing,1.4,1.2,1,A,B,False,<answer>B</answer>
2055-5718,haircut,bombing,2.4,1.2,1,A,B,False,<answer>B</answer>
7556-5337,closet,Spirits,0.6,1.0,2,B,B,True,<answer>B</answer>
7556-55,closet,lunch,0.6,0.0,1,A,B,False,<answer>B</answer>
5337-55,Spirits,lunch,1.0,0.0,1,A,B,False,<answer>B</answer>
9471-14984,mannequin,haunted,0.0,0.4,2,B,B,True,<answer>B</answer>
9471-4860,mannequin,jet,0.0,0.6,2,B,B,True,<answer>B</answer>
14984-4860,haunted,jet,0.4,0.6,2,B,B,True,<answer>B</answer>
5570-1443,psychic,girlfriend,0.8,0.0,1,A,A,True,<answer>A</answer>
5570-9822,psychic,computer,0.8,0.4,1,A,A,True,<answer>A</answer>
1443-9822,girlfriend,computer,0.0,0.4,2,B,A,False,<answer>A</answer>
6287-12715,dinner,pretzels,0.4,0.6,2,B,B,True,<answer>B</answer>
12715-9226,pretzels,heart,0.6,0.4,1,A,A,True,<answer>A</answer>
5131-8268,coitus,pickles,1.2,0.8,1,A,B,False,<answer>B</answer>
5131-7173,coitus,Clock,1.2,0.4,1,A,A,True,<answer>A</answer>
8268-7173,pickles,Clock,0.8,0.4,1,A,B,False,<answer>B</answer>
11595-9148,accessorize,fight,1.6,0.6,1,A,B,False,<answer>B</answer>
6014-9148,Satan,fight,1.6,0.6,1,A,B,False,<answer>B</answer>
11118-10647,bond,Breakdance,0.6,1.8,2,B,B,True,<answer>B</answer>
10647-13805,Breakdance,Join,1.8,0.6,1,A,A,True,<answer>A</answer>
8153-11207,watermelons,Gorilla,0.2,0.8,2,B,B,True,<answer>B</answer>
8153-1459,watermelons,Diamond,0.2,0.6,2,B,A,False,<answer>A</answer>
11207-1459,Gorilla,Diamond,0.8,0.6,1,A,A,True,<answer>A</answer>
