chosen,rejected,score_chosen,score_rejected,is_correct
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-1.5781,-1.6953,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","When I get heavier, I am actually easier to pick up. What am I? A woman",-1.5781,2.7969,False
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting",I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,-1.5781,-4.125,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-1.6094,-0.5312,False
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-1.6094,-3.7031,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","Scientist: our large brains are what allows us to survive so successfully 10,000 Year Old Tree: k",-1.6094,3.4531,False
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting",WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-1.6094,-6.125,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-1.6094,-2.1562,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-1.6094,-2.0469,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","The hot chick I hooked up with last night must be a Berny Sanders fan... Because when I went to go pee, I could feel the burn.",-1.6094,-2.25,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-1.6094,-2.0938,True
What do you call it when a person has a fear of Vietnamese food? They have a Pho-bia!,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.1562,-3.7031,False
What do you call it when a person has a fear of Vietnamese food? They have a Pho-bia!,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-4.1562,-2.0938,False
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-0.6406,-1.9844,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",0.6562,-1.9844,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-3.5938,-1.9844,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",0.2598,-1.9844,True
My wife told me I was immature. So I told her to get out of my fort.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.2812,-1.9844,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-5.0,-1.9844,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.6406,-2.0312,False
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.6719,-2.0312,False
doctor: i'm afraid the operation left you completely blind me: i see doctor: oh cool then forget I said anything,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-0.2812,-2.0312,True
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-0.3105,-2.0312,True
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.4375,-2.0312,True
My penis was in a world record book once...until the librarian told me to take it out,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-0.8125,-2.0312,True
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.3906,-2.0312,False
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",1.0078,-2.0312,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-3.25,-2.0312,False
"I knew a fat doctor once, who was obsessed with the weather. He was a meaty urologist.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.1484,-2.0312,True
What do you call a kinky dinosaur? A doyouhaveasoreass.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-4.6875,-2.0312,False
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.8125,-2.0312,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-4.4062,-2.0312,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.1016,-2.0312,True
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.2812,-2.0312,True
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-5.0312,-2.0312,False
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.9062,-2.0156,False
My mother-in-law's text alert is an entire song. Starting to think my father-in-law's rage isn't really from Vietnam.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-3.0781,-3.7656,True
My mother-in-law's text alert is an entire song. Starting to think my father-in-law's rage isn't really from Vietnam.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-3.0781,-2.1406,False
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-0.6641,-2.2656,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,0.7148,-2.2656,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-3.5781,-2.2656,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,0.2334,-2.2656,True
My wife told me I was immature. So I told her to get out of my fort.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.3281,-2.2656,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-5.0312,-2.2656,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.6406,-2.2656,False
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.6719,-2.2656,False
"Sometimes when things go bad, I only have other people to blame. I love that.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-3.9688,-2.2656,False
doctor: i'm afraid the operation left you completely blind me: i see doctor: oh cool then forget I said anything,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-0.2812,-2.2656,True
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-0.3105,-2.2656,True
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.4375,-2.2656,True
My penis was in a world record book once...until the librarian told me to take it out,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-0.8125,-2.2656,True
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.3594,-2.2188,False
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,0.9336,-2.2188,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-3.3125,-2.2188,False
"I knew a fat doctor once, who was obsessed with the weather. He was a meaty urologist.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.1562,-2.2188,True
What do you call a kinky dinosaur? A doyouhaveasoreass.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-4.6875,-2.2188,False
My walk of shame is leaving a handicapped restroom stall while trying not to make eye contact with the wheelchair guy who was waiting on me.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.0781,-2.2188,True
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.7969,-2.2188,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-4.4688,-2.2188,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.1094,-2.2188,True
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.4609,-2.2188,True
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-5.0312,-2.2188,False
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.9688,-2.2188,False
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,"When I get heavier, I am actually easier to pick up. What am I? A woman",-0.6406,2.7656,False
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-0.6406,-3.7031,True
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-0.6406,-6.1562,True
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-0.6406,-2.2656,True
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-0.6406,-2.0938,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,0.6562,1.7734,False
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",0.6562,-1.6953,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"When I get heavier, I am actually easier to pick up. What am I? A woman",0.6562,2.7969,False
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,0.6562,-4.125,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",0.6562,-0.5312,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",0.6562,-3.7031,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"Scientist: our large brains are what allows us to survive so successfully 10,000 Year Old Tree: k",0.6562,3.4531,False
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,0.6562,-6.125,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",0.6562,-2.1562,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",0.6562,-2.0469,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"The hot chick I hooked up with last night must be a Berny Sanders fan... Because when I went to go pee, I could feel the burn.",0.6562,-2.25,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,0.6562,-2.0938,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-3.5938,1.7734,False
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-3.5938,2.7969,False
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-3.5938,-0.5312,False
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-3.625,-3.7188,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-3.625,-6.125,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-3.625,-2.2344,False
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-3.625,-2.0781,False
What does the sign on an out-of-business brothel say? Beat it. We're closed.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-3.625,-2.0938,False
"HUMAN BODY: I can grow a fully formed human baby in like 9 months. I'm talking brain, functioning respiratory system, eyeballs, everything. ME: Cool, cool. How long will it take for my twisted ankle to feel better? HUMAN BODY: 7 years and it will never be the same.","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.5,-3.7188,False
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","HUMAN BODY: I can grow a fully formed human baby in like 9 months. I'm talking brain, functioning respiratory system, eyeballs, everything. ME: Cool, cool. How long will it take for my twisted ankle to feel better? HUMAN BODY: 7 years and it will never be the same.",-3.2656,-4.5,True
"HUMAN BODY: I can grow a fully formed human baby in like 9 months. I'm talking brain, functioning respiratory system, eyeballs, everything. ME: Cool, cool. How long will it take for my twisted ankle to feel better? HUMAN BODY: 7 years and it will never be the same.",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-4.5,-2.0938,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,0.1914,1.8594,False
My wife told me I was immature. So I told her to get out of my fort.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-2.3125,1.8594,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-4.9688,1.8594,False
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-0.3516,1.8594,False
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,0.9375,1.8594,False
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-3.2656,1.8594,False
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-2.7656,1.8594,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-4.4688,1.8594,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-1.1016,1.8516,False
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-1.2812,1.8516,False
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-5.0312,1.8516,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",0.2334,-1.7656,True
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-5.0312,-1.7656,False
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-0.3105,-1.7656,True
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",1.0078,-1.7656,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-3.25,-1.7656,False
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-2.8125,-1.7656,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-4.4062,-1.7656,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-1.1016,-1.7656,True
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.","Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-1.2812,-1.7656,True
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,"Two teenagers knocked on my door and then ran away, so I chased them down the street and down a dark alley where they beat me up and stole my wallet.",-5.0312,-1.7656,False
When a transgender goes missing.. You put their photo on a carton of Half and Half.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.8125,-3.6406,True
When a transgender goes missing.. You put their photo on a carton of Half and Half.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.8125,-2.0469,False
I just ate a whole bunch of butterflies... it didnt make me feel nervous at all.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.9219,-3.6406,True
I just ate a whole bunch of butterflies... it didnt make me feel nervous at all.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.9219,-2.0938,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"When I get heavier, I am actually easier to pick up. What am I? A woman",0.2441,2.7969,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",0.2441,-0.5312,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",0.2441,-3.7031,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,0.2441,-6.125,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",0.2441,-2.1562,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",0.2441,-2.0469,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,0.2441,-2.0938,True
Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-0.0186,-3.7031,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,-3.375,-0.0203,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,-4.4375,-0.0203,False
Me feeling overwhelmingly sad: *goes off somewhere to be alone and cry* Me feeling overwhelmingly happy: *goes off somewhere to be alone and cry* Feelings are confusing,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-0.0186,-2.0938,True
My wife told me I was immature. So I told her to get out of my fort.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-2.2969,2.7969,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-5.0625,2.7969,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-2.6094,2.7969,False
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.","When I get heavier, I am actually easier to pick up. What am I? A woman",-2.6875,2.7969,False
"Sometimes when things go bad, I only have other people to blame. I love that.","When I get heavier, I am actually easier to pick up. What am I? A woman",-3.9688,2.7812,False
doctor: i'm afraid the operation left you completely blind me: i see doctor: oh cool then forget I said anything,"When I get heavier, I am actually easier to pick up. What am I? A woman",-0.2812,2.7812,False
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.","When I get heavier, I am actually easier to pick up. What am I? A woman",-0.3105,2.7812,False
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.","When I get heavier, I am actually easier to pick up. What am I? A woman",-1.4375,2.7812,False
My penis was in a world record book once...until the librarian told me to take it out,"When I get heavier, I am actually easier to pick up. What am I? A woman",-0.8125,2.7812,False
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.","When I get heavier, I am actually easier to pick up. What am I? A woman",-2.3906,2.7812,False
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work","When I get heavier, I am actually easier to pick up. What am I? A woman",1.0078,2.7812,False
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","When I get heavier, I am actually easier to pick up. What am I? A woman",-3.25,2.7812,False
"I knew a fat doctor once, who was obsessed with the weather. He was a meaty urologist.","When I get heavier, I am actually easier to pick up. What am I? A woman",-1.1484,2.7812,False
What do you call a kinky dinosaur? A doyouhaveasoreass.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-4.6875,2.7812,False
My walk of shame is leaving a handicapped restroom stall while trying not to make eye contact with the wheelchair guy who was waiting on me.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-1.1094,2.7812,False
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.","When I get heavier, I am actually easier to pick up. What am I? A woman",-2.8125,2.7812,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-4.4062,2.7812,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.","When I get heavier, I am actually easier to pick up. What am I? A woman",-1.1016,2.7812,False
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.","When I get heavier, I am actually easier to pick up. What am I? A woman",-1.2812,2.7812,False
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-5.0312,2.7812,False
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.","When I get heavier, I am actually easier to pick up. What am I? A woman",-2.9219,2.7969,False
My wife told me I was immature. So I told her to get out of my fort.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-2.2812,-0.5312,False
My wife told me I was immature. So I told her to get out of my fort.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.2812,-3.7031,True
My wife told me I was immature. So I told her to get out of my fort.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-2.2812,-6.125,True
My wife told me I was immature. So I told her to get out of my fort.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-2.2812,-2.1562,False
