id_a,id_b,text_a,text_b,rating_a,rating_b,expected
67,148,"Once upon a time, two brooms fell in love and decided to get married. Before the ceremony, the bride broom informed the groom broom that  she was expecting a little whiskbroom. The groom broom was aghast!  """"How is this possible?"""" he asked. """"We've never swept together!","Recently a teacher, a garbage collector, and a lawyer wound up together at the Pearly Gates. St. Peter informed them that in order to get into Heaven, they would each have to answer one question. St. Peter addressed the teacher and asked, """"What was the name of the ship that crashed into the iceberg? They just made a movie about it."""" The teacher answered quickly, """"That would be the Titanic."""" St. Peter let him through the gate. St. Peter turned to the garbage man and, figuring Heaven didn't really need all the odors that this guy would bring with him, decided to make the question a little harder: """"How many people died on the ship?"""" Fortunately for him, the trash man had just seen the movie. """"1,228,"""" he answered. """"That's right! You may enter."""" St. Peter turned to the lawyer: """"Name them.",-0.05,2.9682,B
68,30,"A man piloting a hot air balloon discovers he has wandered off course and is hopelessly lost. He descends to a lower altitude and locates a man down on the ground. He lowers the balloon further and shouts """"Excuse me, can you tell me where I am?""""  The man below says: """"Yes, you're in a hot air balloon, about 30 feet above this field.""""  """"You must work in Information Technology,"""" says the balloonist.  """"Yes I do,"""" replies the man. """"And how did you know that?""""  """"Well,"""" says the balloonist, """"what you told me is technically correct, but of no use to anyone.""""  The man below says, """"You must work in management.""""  """"I do,"""" replies the balloonist, """"how did you know?""""  """"Well,"""" says the man, """"you don't know where you are, or where you're going, but you expect my immediate help. You're in the same position you were before we met, but now it's my fault!",Q: What's the difference between a Lawyer and a Plumber?  A: A Plumber works to unclog the system.,3.2979,1.0531,A
85,134,Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,"An artist asked the gallery owner if there had been any interest in his paintings currently on display. """"I've got good news and bad news,"""" the owner replied. """"The good news is that a gentleman inquired about your work and wondered if it would appreciate in value after your death. When I told him it would, he bought all fifteen of your paintings."""" """"That's wonderful!"""" the artist exclaimed. """"What's the bad news?"""" With concern, the gallery owner replied: """"The guy was your doctor.",0.2626,3.1538,B
122,41,"An astronomer, a physicist and a mathematician (it is said) were holidaying in Scotland. Glancing from a train window, they observed a black sheep in the middle of a field.""""How interesting,"""" observed the astronomer, """"All Scottish sheep are black!"""" To which the physicist responded, """"No, no! Some Scottish sheep are black!"""" The mathematician gazed heavenward in supplication, and then intoned, """"In Scotland there exists at least one field, containing at least one sheep, at least one side of which is black.","What does an atheist say during an orgasm? """"Oh Darwin! Oh Darwin!...",2.548,0.1034,A
136,66,"A man went to apply for a job. After filling out all of his applications, he waited anxiously for the outcome.The employer read all his applications and said, """"We have an opening for people like you."""" """"Oh, great,"""" he said. """"What is it?"""" """"It's called the door!","A lawyer opened the door of his BMW, when suddenly a car came along and hit the door, ripping it off completely.  When the police arrived at the scene, the lawyer was complaining bitterly about the damage to his precious BMW.   """"Officer, look what they've done to my Beeeeemer!!!"""", he whined.   """"You lawyers are so materialistic, you make me sick!!!""""  retorted the officer.  """"You're so worried about your stupid BMW, that you didn't even notice that your left arm was ripped off!!!""""   """"Oh my gaaaad..."""", replied the lawyer, finally noticing the bloody left shoulder where his arm once was.  """"Where's my Rolex???!!!!",0.4763,2.8104,B
131,141,"A guy had been feeling down for so long that he finally decided to seek the aid of a psychiatrist. He went there, lay on the couch, spilled his guts then waited for the profound wisdom of the psychiatrist to make him feel better.The psychiatrist asked me a few questions, took some notes then sat thinking in silence for a few minutes with a puzzled look on his face. He looked up with an expression of delight and said, """"I think your problem is low self-esteem. It is very common among losers.",Jack Bauer can get McDonald's breakfast after 10:30.,0.7387,-2.7388,A
75,113,Q: Do you know the difference between an intelligent male and the Sasquatch?  A: There have been actual reported sightings of the Sasquatch.,"The new employee stood before the paper shredder looking confused.""""Need some help?"""" a secretary asked. """"Yes,"""" he replied. """"How does this thing work?"""" """"Simple,"""" she said, taking the fat report from his hand and feeding it into the shredder.""""Thanks, but where do the copies come out?",-0.8116,1.4335,B
31,18,"President Clinton looks up from his desk in the Oval Office to see  one of his aides nervously approach him.   """"What is it?"""" exclaims the President.  """"It's this Abortion Bill Mr. President, what do you want to do  about it?"""" the aide replies.  """"Just go ahead and pay it."""" responds the President.","A dog walks into Western Union and asks the clerk to send a telegram. He fills out a form on which he writes down the telegram he wishes to send: """"Bow wow wow, Bow wow wow.""""  The clerk says, """"You can add another 'Bow wow' for the same price.""""  The dog responded, """"Now wouldn't that sound a little silly?",2.3726,-0.1343,A
123,92,"When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.","Early one morning a mother went to her sleeping son and woke him up.  """"Wake up, son.  It's time to go to school.""""  """"But why, Mama?  I don't want to go to school.""""  """"Give me two reasons why you don't want to go to school.""""  """"One, all the children hate me. Two, all the teachers hate me,""""  """"Oh! that's no reason. Come on, you have to go to school,""""   """"Give me two good reasons WHY I should go to school?""""    """"One, you are fifty-two years old. Two, you are the principal of the  school.",-0.2732,1.9789,B
62,102,"A group of  managers were given the assignment to measure the height of a flagpole. So they go out to the flagpole with ladders and tape measures, and they're falling off the ladders, dropping the tape measures - the whole thing is just a mess. An engineer comes along and sees what they're trying to do, walks over, pulls the flagpole out of the ground, lays it flat, measures it from end to end, gives the measurement to one of the managers and walks away. After the engineer has gone, one manager turns to another and laughs. """"Isn't that just like an engineer, we're looking for the  height and he gives us the length.","A man escaped jail by digging a hole from his jail cell to the outside world. When finally his work was done, he emerged in the middle of a preschool playground. """"I'm free, I'm free!"""" he shouted. """"So what?"""" said a little girl.""""I'm four.",3.1837,1.161,A
51,36,Did you hear that Clinton has announced there is a new national bird?   The spread eagle.,"A guy walks into a bar, orders a beer and says to the bartender, """"Hey, I got this great Polish Joke...""""   The barkeep glares at him and says in a warning tone of voice: """"Before you go telling that joke you better know that I'm Polish, both bouncers are Polish and so are most of my customers""""  """"Okay"""" says the customer,""""I'll tell it very slowly.",-0.4471,2.8359,B
110,124,"One day, a professor was giving a big test to his students. He handed out the tests and went back to his desk to wait. Once the test was over, the students all handed the tests back in.The professor noticed that one of the students had attached a $100 bill to his test with a note saying: """"A dollar per point."""" The next class the professor handed the tests back out. This student got back his test...and $64 change!","Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!",2.7549,-2.0039,A
55,134,"A woman has twins, and gives them up for adoption.  One of them goes to a family in Egypt and is named """"Amal.""""  The other goes to a  family in Spain; they name him """"Juan.""""  Years later, Juan sends a picture of himself to his mom.  Upon receiving the picture, she tells her husband that she wishes she also had a picture of Amal.   Her husband responds, """"But they are twins-if you've seen Juan, you've seen   Amal.","An artist asked the gallery owner if there had been any interest in his paintings currently on display. """"I've got good news and bad news,"""" the owner replied. """"The good news is that a gentleman inquired about your work and wondered if it would appreciate in value after your death. When I told him it would, he bought all fifteen of your paintings."""" """"That's wonderful!"""" the artist exclaimed. """"What's the bad news?"""" With concern, the gallery owner replied: """"The guy was your doctor.",0.4726,3.1538,B
78,75,Q: What's the difference between the government  and  the Mafia?  A: One of them is organized.,Q: Do you know the difference between an intelligent male and the Sasquatch?  A: There have been actual reported sightings of the Sasquatch.,2.2525,-0.8116,A
41,83,"What does an atheist say during an orgasm? """"Oh Darwin! Oh Darwin!...","What a woman says:  """"This place is a mess!  C'mon, You and I need to clean up, Your stuff is lying on the floor and you'll have no clothes to wear, if we don't do laundry right now!""""  What a man hears:  blah, blah, blah, blah, C'mon blah, blah, blah, blah, you and I blah, blah, blah, blah, on the floor blah, blah, blah, blah, no clothes blah, blah, blah, blah, RIGHT NOW!",0.1034,2.4687,B
114,7,"Sherlock Holmes and Dr. Watson go on a camping trip, set up their tent, and fall asleep. Some hours later, Holmes wakes his faithful friend. """"Watson, look up at the sky and tell me what you see."""" Watson replies, """"I see millions of stars."""" """"What does that tell you?"""" Watson ponders for a minute. """"Astronomically speaking, it tells me that there are millions of galaxies and potentially billions of planets. Astrologically, it tells me that Saturn is in Leo. Timewise, it appears to be approximately a quarter past three. Theologically, it's evident the Lord is all-powerful and we are small and insignificant. Meteorologically, it seems we will have a beautiful day tomorrow. What does it tell you?"""" Holmes is silent for a moment, then speaks. """"Watson, you idiot, someone has stolen our tent.",How many feminists does it take to screw in a light bulb? That's not funny.,3.209,-1.9438,A
57,50,Why are there so many Jones's in the phone book? Because they all have phones.,"A guy goes into confession and says to the priest, """"Father, I'm 80 years old, widower, with 11 grandchildren. Last night I met two beautiful flight attendants. They took me home and I made love to both of them. Twice.""""  The priest said: """"Well, my son, when was the last time you were in confession?""""  """"Never Father, I'm Jewish.""""  """"So then, why are you telling me?""""  """"I'm telling everybody.",-0.3931,3.1685,B
50,100,"A guy goes into confession and says to the priest, """"Father, I'm 80 years old, widower, with 11 grandchildren. Last night I met two beautiful flight attendants. They took me home and I made love to both of them. Twice.""""  The priest said: """"Well, my son, when was the last time you were in confession?""""  """"Never Father, I'm Jewish.""""  """"So then, why are you telling me?""""  """"I'm telling everybody.",Q: Whats the difference between greeting a Queen and greeting the President of the United  States?  A: You only have to get on one knee to greet the queen.,3.1685,1.0409,A
86,105,"A neutron walks into a bar and orders a drink. """"How much do I owe you?"""" the neutron asks.  The bartender replies, """"for you, no charge.","A couple of hunters are out in the woods in the deep south when one of them falls to the ground. He doesn't seem to be breathing, and his eyes are rolled back in his head.The other guy whips out his cell phone and calls 911. He gasps to the operator, """"My friend is dead! What can I do?"""" The operator, in a calm and soothing voice, says, """"Alright, take it easy. I can help. First, let's make sure he's dead."""" There is silence, and then a gun shot is heard.The hunter comes back on the line. """"Okay. Now what??",1.4858,3.6604,B
47,33,"There was an engineer who had an exceptional gift for fixing all  things mechanical.  After serving his company loyally for over 30  years, he happily retired.  Several years later the company contacted  him regarding a seemingly impossible problem they were having with  one of their multi-million dollar machines. They had tried everything and  everyone else to get the machine fixed, but to no avail.  In  desperation, they called on the retired engineer who had solved so  many of their problems in the past. The engineer reluctantly took the challenge.  He spent a day studying  the huge machine.  At the end of the day, he marked a small """"x"""" in  chalk on a particular component of the machine and proudly stated,  """"This is where your problem is"""". The part was replaced and the machine worked perfectly again. The  company received a bill for $50,000 from the engineer for his  service.They demanded an itemized accounting of his charges. The  engineer responded briefly: One chalk mark                       $1  Knowing where to put it            $49,999 It was paid in full and the engineer retired again in peace.","What do you call an American in the finals of the world cup?  """"Hey Beer Man!",2.9259,-0.1921,A
124,83,"Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!","What a woman says:  """"This place is a mess!  C'mon, You and I need to clean up, Your stuff is lying on the floor and you'll have no clothes to wear, if we don't do laundry right now!""""  What a man hears:  blah, blah, blah, blah, C'mon blah, blah, blah, blah, you and I blah, blah, blah, blah, on the floor blah, blah, blah, blah, no clothes blah, blah, blah, blah, RIGHT NOW!",-2.0039,2.4687,B
39,8,What is the difference between men and women:   A woman wants one man to satisfy her every need. A man wants every woman to satisfy his one need.,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,1.7051,-0.7048,A
20,108,What's the difference between a MacIntosh and an Etch-A-Sketch?   You don't have to shake the Mac to clear the screen.,"A man approached a very beautiful woman in a large supermarket and asked, """"You know, I've lost my wife here in the supermarket. Can you talk to me for a couple of minutes?"""" """"Why?"""" """"Because every time I talk to a beautiful woman my wife appears out of nowhere.",-0.7028,3.2463,B
132,123,"Mickey Mouse is having a nasty divorce with Minnie Mouse. Mickey spoke to the judge about the separation.""""I'm sorry Mickey, but I can't legally separate you two on the grounds that Minnie is mentally insane..."""" Mickey replied, """"I didn't say she was mentally insane, I said that she's fucking Goofy!","When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.",3.2287,-0.2732,A
37,47,"A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?","There was an engineer who had an exceptional gift for fixing all  things mechanical.  After serving his company loyally for over 30  years, he happily retired.  Several years later the company contacted  him regarding a seemingly impossible problem they were having with  one of their multi-million dollar machines. They had tried everything and  everyone else to get the machine fixed, but to no avail.  In  desperation, they called on the retired engineer who had solved so  many of their problems in the past. The engineer reluctantly took the challenge.  He spent a day studying  the huge machine.  At the end of the day, he marked a small """"x"""" in  chalk on a particular component of the machine and proudly stated,  """"This is where your problem is"""". The part was replaced and the machine worked perfectly again. The  company received a bill for $50,000 from the engineer for his  service.They demanded an itemized accounting of his charges. The  engineer responded briefly: One chalk mark                       $1  Knowing where to put it            $49,999 It was paid in full and the engineer retired again in peace.",0.1476,2.9259,B
31,43,"President Clinton looks up from his desk in the Oval Office to see  one of his aides nervously approach him.   """"What is it?"""" exclaims the President.  """"It's this Abortion Bill Mr. President, what do you want to do  about it?"""" the aide replies.  """"Just go ahead and pay it."""" responds the President.","Arnold Swartzeneger and Sylvester Stallone are making a movie about the lives of the great composers.   Stallone says """"I want to be Mozart.""""  Swartzeneger says: """"In that case...  I'll be Bach.",2.3726,0.3014,A
37,54,"A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?","The Pope dies and, naturally, goes to heaven. He's met by the reception committee, and after a whirlwind tour he is told that he can enjoy any of the myriad of recreations available. He decides that he wants to read all of the ancient original text of the Holy Scriptures, so he spends the next eon or so learning languages. After becoming a linguistic master, he sits down in the library and begins to pour over every version of the Bible, working back from most recent """"Easy Reading"""" to the original script. All of a sudden there is a scream in the library. The Angels come running in only to find the Pope huddled in his chair, crying to himself and muttering, """"An 'R'! The scribes left out the 'R'.""""  A particularly concerned Angel takes him aside, offering comfort, asks him what the problem is and what does he mean.  After collecting his wits, the Pope sobs again, """"It's the letter 'R'. They left out the 'R'. The word was supposed to be CELEBRATE!",0.1476,2.8787,B
35,95,"An explorer in the deepest Amazon suddenly finds himself surrounded by a bloodthirsty group of natives. Upon surveying the situation, he says quietly to himself, """"Oh God, I'm screwed.""""   The sky darkens and a voice booms out, """"No, you are NOT screwed. Pick up that stone at your feet and bash in the head of the chief standing in front of you.""""   So with the stone he bashes the life out of the chief. Standing above the lifeless body, breathing heavily looking at 100 angry natives...   The voice booms out again, """"Okay ..... NOW you're screwed.","Just a thought ..  Before criticizing someone, walk a mile in their shoes.    Then when you do criticize them,  you will be a mile away and have their shoes !",3.4691,1.2064,A
124,115,"Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!","A lady bought a new Lexus. It cost a bundle. Two days later, she brought it back, complaining that the radio was not working.""""Madam,"""" said the sales manager, """"the audio system in this car is completely automatic. All you need to do is tell it what you want to listen to, and you will hear exactly that!"""" She drove out, somewhat amazed and a little confused. She looked at the radio and said, """"Nelson."""" The radio responded, """"Ricky or Willie?"""" She was astounded. If she wanted Beethoven, that's what she got. If she wanted Nat King Cole, she got it. She was stopped at a traffic light enjoying """"On the Road Again"""" when the light turned green and she pulled out. Suddenly an enormous sports utility vehicle coming from the street she was crossing sped toward her, obviously not paying attention to the light. She swerved and narrowly missed a collision.""""Idiot!"""" she yelled and, from the radio, """"Ladies and gentlemen, the President of the United States.",-2.0039,1.6301,B
27,141,"Clinton returns from a vacation in Arkansas and walks down  the steps of Air Force One with two pigs under his arms.  At the bottom of the steps, he says  to the honor guardsman, """"These are genuine Arkansas Razor-Back Hogs.  I got this one for Chelsea and this one for Hillary.""""    The guardsman replies, """"Nice trade, Sir.",Jack Bauer can get McDonald's breakfast after 10:30.,2.9338,-2.7388,A
7,104,How many feminists does it take to screw in a light bulb? That's not funny.,"As a pre-med student, I had to take a difficult class in physics. One day our professor was discussing a particularly complicated concept. A student rudely interrupted to ask, """"Why do we have to learn this stuff?"""" """"To save lives."""" The professor responded quickly and continued the lecture. A few minutes later, the same student spoke up again. """"So how does physics save lives?"""" he persisted. """"It usually keeps the idiots like you out of medical school,"""" replied the professor.",-1.9438,3.3342,B
143,41,"A preist, a 12-year-old kid, and the smartest guy in the world are on a plane. The pilot screams, """"The plane is going down! You have to jump!"""" He then grabs a parachute and jumps off, leaving only two more parachutes on the plane. The smartest guy in the world says, """"I have to go. I mean, I'm the smartest guy in the world!"""" He grabs a parachute, and jumps. The priest then looks at the 12-year-old kid, and says, """"Go, my son. You have a long life to live."""" The kid calmly responds: """"Dude, chill. We'll be fine. The 'smartest guy in the world' took my backpack.","What does an atheist say during an orgasm? """"Oh Darwin! Oh Darwin!...",2.7529,0.1034,A
140,21,Chuck Norris' calendar goes straight from March 31st to April 2nd; no one fools Chuck Norris.,"What's the difference between a used tire and 365 used condoms?  One's a Goodyear, the other's a great year.",0.5753,3.0111,B
23,141,Q: What is the Australian word for a boomerang that won't    come back?   A: A stick,Jack Bauer can get McDonald's breakfast after 10:30.,1.0795,-2.7388,A
8,42,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,"Two men are discussing the age old question: who enjoys sex more, the man or the woman?  A woman walks by and listens in for awhile and then interrupts:  """"Listen you guys. You know when your ear itches and you put in your  little finger and wiggle it around for awhile?  Afterward, which feels better, your finger or your ear?",-0.7048,1.5707,B
70,141,"Employer to applicant: """"In this job we need someone who is responsible.""""  Applicant: """"I'm the one you want. On my last job, every time anything went wrong, they said I was responsible.",Jack Bauer can get McDonald's breakfast after 10:30.,1.6775,-2.7388,A
37,32,"A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?","A man arrives at the gates of heaven. St. Peter asks, """"Religion?""""  The man says, """"Methodist."""" St. Peter looks down his list, and says,  """"Go to room 24, but be very quiet as you pass room 8.""""   Another man arrives at the gates of heaven. """"Religion?"""" """"Baptist."""" """"Go to room 18, but be very quiet as you pass room 8.""""   A third man arrives at the gates. """"Religion?"""" """"Jewish."""" """"Go to room 11, but be very quiet as you pass room 8.""""  The man says, """"I can understand there being different rooms for different religions, but why must I be quiet when I pass room 8?"""" St. Peter tells him, """"Well the Catholics are in room 8,  and they think they're the only ones here.",0.1476,3.4268,B
106,52,"An engineer dies and reports to the pearly gates. St. Peter checks his dossier and says, """"Ah, you're an engineer--you're in the wrong place."""" So, the engineer reports to the gates of hell and is let in. Pretty soon, the engineer gets dissatisfied with the level of comfort in hell, and starts designing and building improvements. After awhile, they've got air conditioning, flush toilets and escalators, and the engineer is a pretty popular guy. One day, God calls Satan up on the telephone and says with a sneer, """"So, how's it going down there in hell?"""" Satan replies, """"Hey, things are going great. We've got air conditioning, flush toilets and escalators, and there's no telling what this engineer is going to come up with next."""" God replies, """"What?? You've got an engineer? That's a mistake--he should never have gotten down there; send him up here."""" Satan says, """"No way."""" I like having an engineer on the staff, and I'm keeping him."""" God says, """"Send him back up here or I'll sue."""" Satan laughs uproariously and answers, """"Yeah, right. And just where are YOU going to get a lawyer?",Q: What do Monica Lewinsky and Bob Dole have in common? A: They were both upset when Bill finished first.,3.2891,0.0932,A
24,70,What do you get when you run over a parakeet with a lawnmower?  Shredded tweet.,"Employer to applicant: """"In this job we need someone who is responsible.""""  Applicant: """"I'm the one you want. On my last job, every time anything went wrong, they said I was responsible.",-0.9482,1.6775,B
50,131,"A guy goes into confession and says to the priest, """"Father, I'm 80 years old, widower, with 11 grandchildren. Last night I met two beautiful flight attendants. They took me home and I made love to both of them. Twice.""""  The priest said: """"Well, my son, when was the last time you were in confession?""""  """"Never Father, I'm Jewish.""""  """"So then, why are you telling me?""""  """"I'm telling everybody.","A guy had been feeling down for so long that he finally decided to seek the aid of a psychiatrist. He went there, lay on the couch, spilled his guts then waited for the profound wisdom of the psychiatrist to make him feel better.The psychiatrist asked me a few questions, took some notes then sat thinking in silence for a few minutes with a puzzled look on his face. He looked up with an expression of delight and said, """"I think your problem is low self-esteem. It is very common among losers.",3.1685,0.7387,A
141,140,Jack Bauer can get McDonald's breakfast after 10:30.,Chuck Norris' calendar goes straight from March 31st to April 2nd; no one fools Chuck Norris.,-2.7388,0.5753,B
125,34,"An American tourist goes into a restaurant in Spain and orders the specialty of the house. When his dinner arrives, he asks the waiter what it is. """"These, senor,"""" replied the waiter in broken English, """"are the testicles of the bull killed in the ring today."""" The tourist swallowed hard but tasted the dish and thought it was delicious. So he comes back the next evening and orders the same item. When it is served, he says to the waiter, """"These testicles...are much smaller than the ones I had last night."""" """"Yes, senor,"""" replied the waiter, """"You see...the bull, he does not always lose.","Out in the backwoods of some midwestern state, little Johnny arrives at school an hour late.  Teacher: """"Why are you so late, John?"""" Johny : """"My big brother got shot in the ass."""" (the teacher corrects his speech) Teacher: """"Rectum."""" Johnny : """"Wrecked him!? Hell, It damn near killed him!",2.8201,0.7403,A
44,149,"A horse walks into a bar. Bartender says: """"So, why the long face?","A little girl asked her father, """"Daddy? Do all fairy tales begin with 'Once Upon a Time'"""" He replied, """"No, there is a whole series of fairy tales that begin with 'If elected I promise'",-0.8796,2.3946,B
99,101,A bus station is where a bus stops. A train station is where a train stops.  On my desk I have a work station...,Did you hear about the Buddhist who refused Novocaine during a root canal? He wanted to transcend dental medication.,1.9455,-0.2429,A
101,126,Did you hear about the Buddhist who refused Novocaine during a root canal? He wanted to transcend dental medication.,"A Briton, a Frenchman and a Russian are viewing a painting of Adam and Eve frolicking in the Garden of Eden. """"Look at their reserve, their calm,"""" muses the Brit. """"They must be British."""" """"Nonsense,"""" the Frenchman disagrees. """"They're naked, and so beautiful. Clearly, they are French."""" """"No way! They have no clothes and no shelter,"""" the Russian points out, """"They have only an apple to eat, and they are being told they live in a paradise. Obviously, they are Russian.",-0.2429,3.107,B
76,37,"There once was a man and a woman that both  got in  a terrible car wreck. Both of their vehicles   were completely destroyed, buy fortunately, no one  was   hurt.  In thankfulness, the woman said to the  man, 'We are both okay, so we should celebrate. I have   a  bottle of wine in my car, let's open it.'          So the woman got the bottleout of the car, and  handed it to the man. The man took a really big drink,  and handed the woman the bottle. The  woman  closed the bottle and put it down. The man  asked,   'Aren't you going to take a drink?'   The woman cleverly replied,  'No, I think I'll  just  wait for the cops to get here.'","A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?",2.9148,0.1476,A
7,119,How many feminists does it take to screw in a light bulb? That's not funny.,"One day the first grade teacher was reading the story of the Three Little Pigs to her class. She came to the part of the story where the first pig was trying to accumulate the building materials for his home. She read, """"...and so the pig went up to the man with the wheelbarrow full of straw and said, 'Pardon me sir, but may I have some of that straw to build my house?'"""" The teacher paused then asked the class, """"And what do you think that man said?"""" One little boy raised his hand and said, """"I know...he said, 'Holy Shit! A talking pig!'",-1.9438,2.7341,B
129,133,"A group of girlfriends is on vacation when they see a 5-story hotel with a sign that reads: """"For Women Only."""" Since they are without their boyfriends and husbands, they decide to go in. The bouncer, a very attractive guy, explains to them how it works. """"We have 5 floors. Go up floor by floor, and once you find what you are looking for, you can stay there. It's easy to decide since each floor has a sign telling you what's inside."""" So they start going up and on the first floor the sign reads: """"All the men on this floor are short and plain."""" The friends laugh and without hesitation move on to the next floor. The sign on the second floor reads: """"All the men here are short and handsome."""" Still, this isn't good enough, so the friends continue on up. They reach the third floor and the sign reads: """"All the men here are tall and plain."""" They still want to do better, and so, knowing there are still two floors left, they continued on up. On the fourth floor, the sign is perfect: """"All the men here are tall and handsome."""" The women get all excited and are going in when they realize that there is still one floor left. Wondering what they are missing, they head on up to the fifth floor. There they find a sign that reads: """"There are no men here. This floor was built only to prove that there is no way to please a woman.","The new employee stood before the paper shredder looking confused. """"Need some help?"""" a secretary, walking by, asked. """"Yes,"""" he replied, """"how does this thing work?"""" """"Simple,"""" she said, taking the fat report from his hand and feeding it into the shredder.""""Thanks, but where do the copies come out?",3.4788,1.4319,A
51,105,Did you hear that Clinton has announced there is a new national bird?   The spread eagle.,"A couple of hunters are out in the woods in the deep south when one of them falls to the ground. He doesn't seem to be breathing, and his eyes are rolled back in his head.The other guy whips out his cell phone and calls 911. He gasps to the operator, """"My friend is dead! What can I do?"""" The operator, in a calm and soothing voice, says, """"Alright, take it easy. I can help. First, let's make sure he's dead."""" There is silence, and then a gun shot is heard.The hunter comes back on the line. """"Okay. Now what??",-0.4471,3.6604,B
54,79,"The Pope dies and, naturally, goes to heaven. He's met by the reception committee, and after a whirlwind tour he is told that he can enjoy any of the myriad of recreations available. He decides that he wants to read all of the ancient original text of the Holy Scriptures, so he spends the next eon or so learning languages. After becoming a linguistic master, he sits down in the library and begins to pour over every version of the Bible, working back from most recent """"Easy Reading"""" to the original script. All of a sudden there is a scream in the library. The Angels come running in only to find the Pope huddled in his chair, crying to himself and muttering, """"An 'R'! The scribes left out the 'R'.""""  A particularly concerned Angel takes him aside, offering comfort, asks him what the problem is and what does he mean.  After collecting his wits, the Pope sobs again, """"It's the letter 'R'. They left out the 'R'. The word was supposed to be CELEBRATE!","Q: Ever wonder why the IRS calls it Form 1040?  A: Because for every $50 that you earn, you get 10 and they get 40.",2.8787,0.3077,A
33,63,"What do you call an American in the finals of the world cup?  """"Hey Beer Man!","An engineer, a physicist and a mathematician are sleeping in a room. There is a fire in the room. The engineer wakes up, sees the fire, picks up the bucket of water and douses the fire and goes back to sleep.   Again there is fire in the room. This time, the physicist wakes up, notices the bucket, fills it with water, calculates the optimal trajectory and douses the fire in minimum amount of water and goes back to sleep.   Again there is fire. This time the mathematician wakes up.  He looks at the fire, looks at the bucket and the water and exclaims, """"A solution exists"""" and goes back to sleep.",-0.1921,2.9096,B
111,8,"A new business was opening and one of the owner's friends wanted to send him flowers for the occasion. They arrived at the new business site and the owner read the card, """"Rest in Peace."""" The owner was angry and called the florist to complain. After he had told the florist of the obvious mistake and how angry he was, the florist replied, """"Sir, I'm really sorry for the mistake, but rather than getting angry, you should imagine this: somewhere there is a funeral taking place today, and they have flowers with a note saying, 'Congratulations on your new location!'",Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,2.7169,-0.7048,A
74,138,"Q: How many stalkers does it take to change a light bulb?  A: Two. One to replace the bulb, and the other to watch it day and night.","WASHINGTON (Reuters) - A tragic fire on Monday destroyed the personal library of President George W. Bush. Both of his books have been lost. Presidential spokesman Ari Fleischer said the president was devastated, as he had not finished coloring the second one.",-0.6075,2.7627,B
78,58,Q: What's the difference between the government  and  the Mafia?  A: One of them is organized.,"How many teddybears does it take to change a lightbulb?  It takes only one teddybear, but it takes a whole lot of lightbulbs.",2.2525,-1.2742,A
8,113,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,"The new employee stood before the paper shredder looking confused.""""Need some help?"""" a secretary asked. """"Yes,"""" he replied. """"How does this thing work?"""" """"Simple,"""" she said, taking the fat report from his hand and feeding it into the shredder.""""Thanks, but where do the copies come out?",-0.7048,1.4335,B
